episode_id,episode_len,episode_return,local_data_rate_Mbps,local_served_throughput_Mbps,local_demand_Mbps,local_power_mW,local_channels,users_in_cov,assoc_users,local_avg_latency_ms,local_util,local_mec_queue_cycles,local_cpu_used_cycles_per_s,local_offload_frac,local_cpu_util_frac,total_throughput_Mbps,avg_throughput_Mbps,avg_latency_ms,p95_latency_ms,deadline_satisfaction,blocking_rate,avg_qoe,total_radio_power_mW,total_cpu_power_W,step_energy_J,energy_per_task_J,jain_fairness,jain_fairness_bs,jain_fairness_users,num_users,num_base_stations,mean_assoc_frac,mean_channel_reward,env_step_walltime_ms,U_norm,D_norm,E_norm,L_norm,V_fair,global_reward,reward_w_lat,reward_w_thr,reward_w_dead,reward_w_qoe,reward_w_eng,reward_w_block,reward_w_fair,svc_safety_avg_throughput_Mbps,svc_safety_avg_latency_ms,svc_safety_p95_latency_ms,svc_safety_deadline_satisfaction,svc_safety_avg_qoe,svc_infotainment_avg_throughput_Mbps,svc_infotainment_avg_latency_ms,svc_infotainment_p95_latency_ms,svc_infotainment_deadline_satisfaction,svc_infotainment_avg_qoe
15,200,8.94414887791408,24.16962625704372,22.140602307752957,115.3984389262329,24029.33260202408,52.68,39.32,23.245,1271.3694032078,0.19702379927294064,36993208819.42404,26298245437.44326,0.605284413844347,0.5259649087488651,95.2341937311066,0.9523419373110662,2170.506978952892,4460.708437221886,0.01245,0.0271,0.24033367658801486,95486.88915967941,88108.13103196419,88203.61792112388,41440.734983310525,0.9698038329383395,0.9698038329383395,0.5667248896083809,100.0,4.0,0.6330887565061737,0.8683520369364085,11.180959939956665,0.09523419373110661,1.0,1.0,1.0,0.03019616706166049,0.0447207443895704,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7964950881928021,1979.2872714121893,4403.832012647423,0.018611111111111113,0.39509473156990566,1.0400057899400894,2278.0680644445374,4450.488529095704,0.008984375,0.15328058316070128
16,200,9.015739671993742,23.13818559266879,18.52711317258599,80.59649733889617,23568.96505355835,49.51,33.98,18.825,782.0568328092921,0.23324102430960544,20745043076.798214,25416749358.17719,0.6106020084023476,0.5083349871635438,96.66978663091959,0.9666978663091959,2207.677341386116,4825.178643883393,0.012650000000000002,0.01855,0.23859897868670274,96931.75147771835,89666.12923885543,89763.06099033315,47548.88949027926,0.9567806876468202,0.9567806876468202,0.5794596033549475,100.0,4.0,0.6148142369498196,0.8622682417565016,11.300678253173828,0.09666978663091959,1.0,1.0,1.0,0.04321931235317984,0.045078698359968715,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7773767787734261,2205.1583895040776,4808.896961556675,0.013088235294117649,0.3839307634938555,1.0642269114033802,2208.9749832647417,4818.6510584876605,0.012424242424242423,0.16373108954362403
17,200,7.412286366355074,32.076033694852995,26.18746278453586,146.8378518806543,24025.70470571518,54.35,43.68,29.08,3568.382629088941,0.18067642251052918,140085646764.25772,31255460590.12413,0.5509475469589233,0.6251092118024826,94.2213698310256,0.942213698310256,2358.232252491804,4527.139687601154,0.012999999999999998,0.022600000000000006,0.20916450870630335,95316.23919010162,93196.09574079905,93291.41197998915,49180.889287096375,0.9796566827057669,0.9796566827057669,0.555395381039565,100.0,4.0,0.6680892448915463,0.8461010628868497,11.199196577072144,0.09422136983102561,1.0,1.0,1.0,0.0203433172942331,0.03706143183177537,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7165866116136876,2436.9655945125296,4490.964797351744,0.01,0.3565669573455068,1.017422727209112,2331.987805151562,4512.291952929855,0.013999999999999999,0.1600303591599022
18,200,8.176557511222306,27.57980698551374,23.64111414818839,151.56552254874464,24304.813539981842,55.94,45.22,27.715,3120.8404009954875,0.1670457283352345,106214812996.33511,29567562386.393543,0.5688122889399528,0.591351247727871,97.58559062793323,0.9758559062793322,1886.582273919486,4153.478336759898,0.0057,0.0226,0.22159225240723474,95463.9637351036,81474.73879902542,81570.20276276053,24609.296657519335,0.9850943464556113,0.9850943464556113,0.5886229819564648,100.0,4.0,0.6460467811574832,0.8545566832202819,11.186286211013794,0.09758559062793322,1.0,1.0,1.0,0.014905653544388641,0.040882787556111515,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.6874457495911477,1712.3758684213954,3929.5966361331393,0.006285714285714286,0.33351369607172726,1.1311536829575852,1980.3857230338422,4177.499770461382,0.005384615384615384,0.16132685966481566
19,200,8.386794756210323,25.419343669268102,22.674720741573072,113.6080053414678,23288.473391532898,49.45,34.355,21.79,924.3039132315089,0.20447834747187169,25291060872.20734,25938772790.133957,0.6149595963954926,0.518775455802679,102.79739885402469,1.027973988540247,2022.8352482479656,4301.787926360642,0.00825,0.016350000000000003,0.21660765899628656,96660.90755462646,86300.58181242939,86397.24271998402,35017.26649505171,0.9773245642595821,0.9773245642595821,0.5929770271137987,100.0,4.0,0.6382913253792339,0.856058306838997,11.303268671035767,0.10279739885402467,1.0,1.0,1.0,0.0226754357404178,0.04193397378105159,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7464810735928111,1988.9805407270358,4199.4808860585445,0.009791666666666666,0.3508845155828575,1.1168664879973318,2033.5262085177333,4279.215927381889,0.007763157894736842,0.1742044411268431
20,200,7.79095061251392,36.39114846734061,33.94806520225431,166.7847457329269,24630.636739730835,58.075,46.56,29.155,3715.0448156373923,0.20705184136084015,136441796794.49136,31140127584.33819,0.553768652677536,0.6228025516867638,105.63339163978519,1.0563339163978518,2320.0884318745466,4663.129527289831,0.0108,0.01065,0.20400025199978558,97962.32209205627,91739.00659879444,91836.9689208865,44563.33704440648,0.9603465997069839,0.9603465997069839,0.6021435443076087,100.0,4.0,0.6308308690029251,0.8477444189281584,11.23455286026001,0.10563339163978519,1.0,1.0,1.0,0.03965340029301625,0.0389547530625696,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.6833317355482825,2442.931365670617,4570.60852568812,0.007391304347826086,0.32237592540471754,1.167750152236035,2283.3950880133825,4644.417720022746,0.011818181818181818,0.1686412846190916
21,200,8.598721800685345,23.41235416324132,20.46619395079678,90.6236376402626,22471.18993997574,44.24,32.66,21.735,903.5029147701731,0.2316253559589901,24172226235.102226,25299475766.718388,0.5923791241645813,0.5059895153343678,99.90121123267545,0.9990121123267545,1850.0532189075661,3557.2830464015847,0.0079,0.012,0.2238706015949281,95638.98074626923,80544.48037259758,80640.11935334385,24516.544186337713,0.9668206515514562,0.9668206515514562,0.600152606194841,100.0,4.0,0.6545802163808594,0.8575468198557872,11.190048456192017,0.09990121123267545,1.0,1.0,1.0,0.03317934844854371,0.0429936090034267,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8227245416057792,1758.2764243025322,3410.845827095817,0.012037037037037037,0.3986885106231843,1.064214364511225,1883.9980607477844,3550.1171114782233,0.00636986301369863,0.15921192291324437
22,200,8.160545250170168,32.170607382751555,27.781502808882706,136.7160971224306,24249.446141719818,54.815,41.66,24.985,1843.144028389664,0.20692699806861195,56696048524.30508,27450763955.71232,0.6022594380378723,0.5490152791142464,96.71978259917421,0.9671978259917421,1907.3120010031503,3851.410923487613,0.0084,0.0213,0.2192319935684585,96916.49564504623,82808.26206638354,82905.17856202858,33220.493286218756,0.98597193400561,0.98597193400561,0.5713978648583083,100.0,4.0,0.6199486338257338,0.871977662105399,11.306719779968262,0.0967197825991742,1.0,1.0,1.0,0.01402806599438992,0.04080272625085082,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7376163069990765,2007.042057263935,3805.4547206432535,0.00603448275862069,0.35250680895461073,1.0609705591014225,1866.577189290999,3814.237762211283,0.009366197183098592,0.16479580136848085
23,200,8.562755857842395,26.56256789395975,24.25360405996272,126.00437167375388,23967.33146905899,51.905,40.51,24.49,1693.3460277810584,0.19482654883075132,49986786175.92316,26908717483.28209,0.5967742899060249,0.5381743496656418,97.9867543059332,0.979867543059332,1855.1294151544355,3892.06252083854,0.004750000000000001,0.01165,0.22152095772028615,97509.17261838913,81282.89828865306,81380.40746127145,18601.787093114464,0.9834146568134616,0.9834146568134616,0.588574762505806,100.0,4.0,0.6157845517004097,0.8642808399274122,11.362645626068115,0.0979867543059332,1.0,1.0,1.0,0.016585343186538273,0.04281377928921198,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8359295878288836,1971.025371551328,3853.000740960922,0.0033333333333333335,0.38479042996745966,1.0415552381580957,1805.4597195557672,3845.7398687998298,0.005357142857142857,0.15154832675721183
24,200,8.188227143441077,23.134970475436738,22.147988255706824,142.23510065843658,23939.155852794647,52.005,38.535,24.325,1471.135394467501,0.15740308548632503,43398810596.474915,26852661460.638046,0.6071985922753811,0.5370532292127609,104.9009249589683,1.049009249589683,1632.134563823368,3408.8041266262753,0.00745,0.02,0.21281280935973776,96026.9096493721,80731.53453909856,80827.56144874793,23407.40863980489,0.9813701542159358,0.9813701542159358,0.5813348786506003,100.0,4.0,0.663109484640205,0.8440461545441721,11.18487000465393,0.1049009249589683,1.0,1.0,1.0,0.018629845784064285,0.040941135717205375,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7027133969617225,1721.0128722942106,3407.2827705068644,0.005,0.3337828489355127,1.16444120046567,1602.508460999754,3335.912633873414,0.008266666666666667,0.1724894628344794
25,200,10.267238518287138,35.40435414957235,29.72144102111643,139.45364601866748,23589.795994758606,53.76,42.325,29.28,3724.7317527305395,0.21496896840407217,148292401140.3779,31452143594.62261,0.5351687946915626,0.6290428718924522,105.95916617941674,1.0595916617941672,2124.084071174526,4563.916874182626,0.0114,0.014650000000000003,0.24055641286044527,95863.9538526535,87264.87020571133,87360.73415956399,40323.348678888986,0.9803151887947709,0.9803151887947709,0.585712060178625,100.0,4.0,0.6374375925532527,0.8583436422643728,11.198697090148926,0.10595916617941672,1.0,1.0,1.0,0.019684811205229184,0.05133619259143567,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7845677156093497,1999.15590720041,4475.609053578501,0.015151515151515148,0.3749547239517893,1.1950512173777341,2185.6158534304345,4553.627284131777,0.00955223880597015,0.17436022978560417
26,200,5.4872230784009,23.012037163816075,20.73858487584125,138.42298077467578,23806.4732670784,48.815,36.845,23.905,1305.1964263702507,0.1514854066985293,38072549573.7224,26942029148.340225,0.6218232345581055,0.5388405829668045,92.9659597220645,0.929659597220645,1461.1397594631737,2858.4591115473554,0.00635,0.02215,0.18202818048385036,97901.09647512436,80178.57126569051,80276.47236216563,28336.60025962189,0.9809787333023001,0.9809787333023001,0.5465638875860221,100.0,4.0,0.6401298104571113,0.8591567051187085,11.209993362426758,0.0929659597220645,1.0,1.0,1.0,0.019021266697699647,0.02743611539200449,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.6334870008866101,1493.1350252216578,2796.0584363839803,0.00738095238095238,0.3034480829371087,1.0083890215626035,1452.6346888185133,2830.5595212115963,0.0060759493670886075,0.14975200388235133
27,200,7.570712031499038,22.57713848739725,20.121237876251723,123.25586486174892,24021.614265441895,52.435,39.2,23.575,1389.0285769003222,0.16756355301564674,40370205498.07067,26587609693.408012,0.6077400597929955,0.5317521938681602,94.85861381808029,0.948586138180803,1671.4851922639998,3527.146528845778,0.007200000000000001,0.027000000000000003,0.21559598208914552,97756.8698644638,80460.16712437865,80557.92399424312,25706.657690633136,0.9867718138532746,0.9867718138532746,0.5620515180253978,100.0,4.0,0.617864466252085,0.8607640407050677,11.280624866485596,0.09485861381808029,1.0,1.0,1.0,0.013228186146725487,0.03785356015749517,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7343273191344926,1595.5847538651121,3372.416723739754,0.006379310344827586,0.3740819980715039,1.0361003037067607,1702.486779779038,3527.1016314995604,0.007535211267605633,0.1508622572512808
28,200,6.42314745261776,26.57558023382013,24.215924181666924,124.8720303656475,23857.116770744324,51.68,38.22,23.78,1434.2726586870717,0.1989257304679132,41761832611.538765,26627682253.718372,0.6040966552495957,0.5325536450743675,90.73205756605017,0.9073205756605017,1754.4803397507671,3672.1955335645016,0.0079,0.022400000000000003,0.19838849763875963,97793.08497905731,82261.76158978167,82359.55467476073,23849.666107537345,0.9827957070164587,0.9827957070164587,0.559673440703362,100.0,4.0,0.6200472537588074,0.8616770728681664,11.356266736984253,0.09073205756605017,1.0,1.0,1.0,0.01720429298354135,0.0321157372630888,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.6953811406848013,1721.3088306952186,3468.938253330068,0.004074074074074074,0.33063987962149355,0.985709133802199,1766.7492540589842,3673.9245019418763,0.009315068493150684,0.14947360293281697
29,200,8.399047238820673,25.719160426103652,23.78252815309452,101.5181722570081,23658.637702465057,49.305,36.7,21.255,960.2590860403345,0.24042586938443888,26162645543.837326,25859665833.413605,0.6139122530817985,0.5171933166682721,97.60345697277192,0.9760345697277192,2143.116573601542,4274.2689646929475,0.009750000000000002,0.015150000000000002,0.22265789166705718,97741.53082370758,87184.1305859484,87281.87211677211,33966.536867060575,0.9699683160215465,0.9699683160215465,0.5840694676548821,100.0,4.0,0.6100603587034198,0.8637502981602766,11.355651617050171,0.09760345697277191,1.0,1.0,1.0,0.03003168397845348,0.04199523619410337,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.6634709915666168,2280.9201521663226,4238.584074063824,0.007647058823529411,0.3359407192207226,1.13705217059859,2072.1268513105947,4227.722783321265,0.010833333333333332,0.16430007141213865
