episode_id,episode_len,episode_return,local_data_rate_Mbps,local_served_throughput_Mbps,local_demand_Mbps,local_power_mW,local_channels,users_in_cov,assoc_users,local_avg_latency_ms,local_util,local_mec_queue_cycles,local_cpu_used_cycles_per_s,local_offload_frac,local_cpu_util_frac,total_throughput_Mbps,avg_throughput_Mbps,avg_latency_ms,p95_latency_ms,deadline_satisfaction,blocking_rate,avg_qoe,total_radio_power_mW,total_cpu_power_W,step_energy_J,energy_per_task_J,jain_fairness,jain_fairness_bs,jain_fairness_users,num_users,num_base_stations,mean_assoc_frac,mean_channel_reward,env_step_walltime_ms,U_norm,D_norm,E_norm,L_norm,V_fair,global_reward,reward_w_lat,reward_w_thr,reward_w_dead,reward_w_qoe,reward_w_eng,reward_w_block,reward_w_fair,svc_safety_avg_throughput_Mbps,svc_safety_avg_latency_ms,svc_safety_p95_latency_ms,svc_safety_deadline_satisfaction,svc_safety_avg_qoe,svc_infotainment_avg_throughput_Mbps,svc_infotainment_avg_latency_ms,svc_infotainment_p95_latency_ms,svc_infotainment_deadline_satisfaction,svc_infotainment_avg_qoe
11,200,-32.24977351088349,13.475761827113566,12.315884829762716,76.02566955284027,20984.857606887817,53.395,30.43,12.805,964.5942971039372,0.20983240924817687,32045884949.306408,25044241078.19796,0.5461691008508205,0.5008848215639591,46.083362259416155,0.4608336225941615,1148.4323234843134,2126.084191286181,0.01435,0.5837,0.12331544208816755,79720.35781145096,201179.80606910962,201259.52642692107,73105.23511476786,0.5111157440648504,0.5111157440648504,0.2754835308140743,100.0,4.0,0.2733298465291468,0.42133566480195983,7.582108974456787,0.04608336225941615,0.9994978045939643,0.9882104469276964,1.0,0.4888842559351495,-0.16124886755441759,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.42912001236355235,1143.2986207142173,2085.3886076634094,0.021153846153846155,0.21691173662024588,0.47197624240491615,1150.236056890023,2087.6375404738756,0.01195945945945946,0.09043025752284273
12,200,-31.108567862137043,14.393653990025575,12.415505742027577,54.98725546612436,20716.782474517822,49.85,24.805,10.49,761.3218008911062,0.2605311374402681,19021682211.836403,26897557456.04635,0.4985570189356804,0.5379511491209269,50.40267187705205,0.5040267187705205,1168.1215858636021,2307.0344025473923,0.01745,0.5794999999999999,0.12845890190401543,85803.13616991043,212916.6092116567,213002.4123478266,80268.42584850591,0.5301846549630895,0.5301846549630895,0.264809606518135,100.0,4.0,0.29252002343508243,0.41499666684293063,7.556741237640381,0.05040267187705205,1.0,0.9961955388262868,1.0,0.4698153450369105,-0.15554283931068516,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.40397821730804606,1181.2953596307484,2164.4144890578264,0.016724137931034486,0.20337610664148076,0.5448915996495594,1162.740748691106,2312.104995048257,0.01774647887323944,0.0978589168704028
13,200,-34.03198713200731,12.170363934375425,11.818895865341615,55.02656694101974,20700.075882673264,48.17,23.54,8.49,789.7590349861738,0.25091610050656216,18247964497.634933,25917954582.720997,0.5691348786652088,0.5183590916544198,41.93291869044353,0.41932918690443527,1176.3082950772427,2337.445779360602,0.017799999999999996,0.6057000000000001,0.10761755435248233,82242.8120136261,196739.9633072076,196822.20611922123,78019.25280933487,0.5221318472446804,0.5221318472446804,0.23841551076708395,100.0,4.0,0.2582861235335476,0.4244900571423488,7.479524612426758,0.041932918690443535,1.0,0.9931652459476461,1.0,0.4778681527553196,-0.1701599356600365,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.2911487200994322,1184.7273245035362,2161.7407338692205,0.014833333333333334,0.1591798155094716,0.474263672678008,1172.7001396088313,2313.3953777097313,0.01907142857142857,0.08551944242805835
14,200,-31.587103619651145,15.137923391386126,14.264039629118631,58.86175654273001,20814.275062084198,49.18,22.905,10.12,895.5198791831563,0.21940364193588396,21756094038.538578,24434240885.078907,0.5275779286026955,0.4886848177015781,49.891051442002926,0.49891051442002926,1157.990699093756,2239.208912604129,0.0166,0.56985,0.1146811698946029,81479.79560494423,205358.87746186473,205440.35725746967,79500.42176311629,0.529539397145475,0.529539397145475,0.2651682334186521,100.0,4.0,0.29781514906931655,0.43746834881031277,8.294868469238281,0.049891051442002926,1.0,0.9922224842756987,1.0,0.47046060285452507,-0.1579355180982557,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3452501860548013,1149.5284061833931,2141.387113222325,0.017608695652173913,0.18691274661467383,0.5448090540615909,1160.5183969760722,2232.6018693034734,0.0162987012987013,0.09310550412107521
15,200,-32.609671925370336,12.121101081968787,10.979396657861066,59.40955913067799,21473.64614009857,48.015,23.805,8.79,772.0973476041181,0.24291057165441354,16379354660.22834,24831071827.560665,0.5459530256688595,0.49662143655121327,49.631577080966984,0.49631577080966977,1194.8069295621074,2342.254346542826,0.0161,0.59735,0.11654511101534266,83454.56373095512,188265.79357101102,188349.24813474197,78738.45334299073,0.5253675832843584,0.5253675832843584,0.2614876526153276,100.0,4.0,0.2622246980118292,0.41550848893745324,7.624168395996094,0.049631577080966986,1.0,0.9837624876836091,1.0,0.4746324167156416,-0.16304835962685174,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.35195464464754933,1227.696647720631,2275.276542601235,0.011607142857142856,0.18036506664134908,0.5524562087616054,1182.0164836115705,2318.683867537325,0.017847222222222223,0.09172623938300685
16,200,-34.49582284591636,14.730187163480796,11.678312936690995,50.55305753692441,18713.247734308243,45.505,25.075,10.32,900.1864665822904,0.18714544450716286,23373049041.00427,22931949049.23439,0.450768676251173,0.4586389809846878,45.258168522995,0.45258168522995007,1163.0072005306201,2196.516023284327,0.01605,0.61655,0.10678888028657767,79948.4803199768,203547.56180980723,203627.51029012722,89681.13632392473,0.5126410594185281,0.5126410594185281,0.240029973649658,100.0,4.0,0.25951661383162156,0.40738124324638664,7.382004261016846,0.045258168522994996,1.0,0.985146696286128,1.0,0.48735894058147183,-0.17247911422958181,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.32086623177033785,1182.5059894094845,2021.9331786922196,0.008333333333333333,0.15954169408658617,0.49417603895403805,1156.849688253084,2175.125449887462,0.018486842105263156,0.09013009698131182
17,200,-33.52605839158431,8.946967111657658,8.386100266617662,37.93258645237879,19374.96561408043,49.19,23.81,8.07,878.1395582430374,0.20255839795389324,19001330303.614193,23329445660.11429,0.5205400350689888,0.4665889132022858,42.221693919397005,0.42221693919396996,1117.6558434811845,2067.094066770927,0.0177,0.6121500000000001,0.12127796920915683,80116.33105278015,203561.33992808714,203641.45625913993,71677.74903383674,0.5182417030100256,0.5182417030100256,0.2380678582085241,100.0,4.0,0.26333652675113606,0.40217157809154896,7.624255418777466,0.042221693919397,0.9997467204080334,0.9933003423176706,1.0,0.4817582969899744,-0.16763029195792153,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.2719653196984747,1125.0943455308868,2002.1509848213248,0.013333333333333332,0.15742399975069657,0.5182794500189588,1112.9000798756374,2075.10410729576,0.020491803278688523,0.09816821197768061
18,200,-31.957269515595037,10.651289467827082,10.01437767653126,52.6691818187669,21225.442105531693,50.095,25.505,9.57,804.3472797004401,0.22278546596395984,22033403303.377853,26002291642.129425,0.5484033428132534,0.5200458328425884,45.35817578482417,0.4535817578482417,1174.670038151068,2203.532989285909,0.01525,0.5849,0.12443519652957527,85226.47829651833,205972.53839944393,206057.76487774044,76555.31188329397,0.5264004281233212,0.5264004281233212,0.26143651538126256,100.0,4.0,0.2789379667406698,0.4186752110502718,7.62945294380188,0.045358175784824165,1.0,0.9886880416925437,1.0,0.4735995718766787,-0.15978634757797522,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.30958624561201925,1190.1682842767023,2149.230784116531,0.016666666666666666,0.16896793689125672,0.5456444623927118,1164.7613234150062,2200.2022838317503,0.014344262295081966,0.09596344449505763
19,200,-29.420290352875114,15.834318873687089,13.296359849014912,52.43066525589695,20492.6411151886,52.74,24.315,10.395,874.8843118343412,0.20736794923503743,20448365330.425545,24759777236.729862,0.435482774823904,0.4951955447345972,53.70862295239888,0.5370862295239889,1222.2359743974087,2450.6369298784075,0.0164,0.5524,0.12767736445561564,80752.98690199852,201046.36143884316,201127.11442574515,67863.37774435556,0.5529678873515884,0.5529678873515884,0.28006000041422624,100.0,4.0,0.3101179999644554,0.42927948654780457,7.986516952514648,0.053708622952398886,1.0,0.9922807344387743,1.0,0.4470321126484116,-0.14710145176437553,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3939061712710775,1219.690506690294,2350.6622813708245,0.012857142857142855,0.19980204451247183,0.5927673632890099,1223.2258785057313,2444.382795445016,0.017777777777777778,0.09962887776683829
20,200,-32.13013277834852,13.392771391997679,11.899814126074512,63.349067918016296,20757.89943933487,45.025,29.71,10.92,974.9544599194991,0.20723574370960404,22620607644.664513,26414485692.97791,0.5101788333803415,0.5282897138595581,48.3047669712861,0.483047669712861,1187.114254709004,2276.584571624926,0.01805,0.5813,0.11683356206778596,84841.51428937912,207500.65013477497,207585.49164906435,80755.19165778653,0.519724701385221,0.519724701385221,0.2667191537172215,100.0,4.0,0.2901058821825347,0.4144932596490062,7.757394313812256,0.0483047669712861,0.9997111660936875,0.9914479904649756,1.0,0.480275298614779,-0.16065066389174254,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.35430481835805183,1208.6630838149108,2183.4234300083854,0.0152,0.17729097962605564,0.5259619534977974,1179.9313116737019,2264.129715335294,0.019000000000000003,0.09668108954836273
21,200,-30.80346857081379,13.758396572932751,12.105661354703985,54.09249725011477,21192.398780584335,49.71,24.12,10.08,954.6067390362464,0.26100942155537976,23735407539.14126,24508304938.673973,0.48361551001667974,0.49016609877347944,49.51519848318044,0.4951519848318044,1183.611380580264,2279.178516139889,0.01635,0.5675,0.12274121902092056,80862.69304156303,203214.12988414272,203294.99257718428,81545.26791037546,0.5424661837542676,0.5424661837542676,0.2683313867946538,100.0,4.0,0.28223616314960176,0.4319031869270198,7.7913641929626465,0.049515198483180436,0.9995479133560866,0.9960260761901736,1.0,0.45753381624573236,-0.15401734285406896,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3420861077099964,1177.8217338164366,2151.160947278492,0.016724137931034482,0.19252031625116822,0.557671850135078,1185.9761658781651,2256.846156032136,0.01619718309859155,0.0942398976170166
22,200,-32.654218307296524,17.36349696586077,14.61275210950525,54.14135849004784,21497.62517809868,49.55,27.07,10.32,795.6148066610651,0.2587372139918522,17730184672.272186,26248867847.025394,0.5413595189154148,0.5249773569405078,46.15023616482783,0.4615023616482783,1143.5117832576977,2188.4633081647194,0.01705,0.5947500000000001,0.12107015036624062,84039.15811777115,204088.38350752913,204172.42266564688,86761.37577717111,0.5089699159694618,0.5089699159694618,0.2524121377719208,100.0,4.0,0.2652799971276465,0.4160138665302931,7.705875635147095,0.04615023616482783,0.9997063525038976,0.9770585718393958,1.0,0.4910300840305382,-0.1632710915364826,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3747454037865087,1156.3452144922633,2156.136577468618,0.017166666666666667,0.19533367078793218,0.4986839150176081,1138.0117413000269,2160.755781302513,0.017,0.0892429273283728
23,200,-31.80747988633311,12.273791514200648,11.14620812883237,43.94893338050379,22951.108503341675,48.825,22.225,8.24,805.6318864573867,0.3365314672246995,16677046937.049343,25265474073.58885,0.5322991425544024,0.505309481471777,49.9350764416337,0.49935076441633697,1153.650800560999,2265.8709745701162,0.01565,0.57755,0.11532237112610724,86767.73785948753,203075.24728666112,203162.0150245206,68842.16048404033,0.5310862817096192,0.5310862817096192,0.26457329042740135,100.0,4.0,0.27851919082013804,0.4321471300995543,7.776657342910767,0.0499350764416337,1.0,0.9868652374589945,1.0,0.46891371829038064,-0.15903739943166553,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.32202622351369486,1165.227700692902,2042.2696859679518,0.01875,0.18384954127762632,0.5436818996419974,1150.7565755280234,2259.2277034577332,0.014875000000000003,0.09819057858822745
24,200,-31.757866509773034,20.143451653464112,17.36458412942845,68.23234528827169,22429.09204363823,52.305,25.095,12.165,999.7474759397431,0.34868820214102186,32010638134.234272,23855071663.856503,0.431594598069787,0.4771014332771301,49.89142120547624,0.4989142120547625,1164.1835951407113,2282.9729990200904,0.014650000000000002,0.57575,0.12265148363520183,85700.46555399895,198218.8011803248,198304.5016458788,83048.39780844872,0.5109751304607142,0.5109751304607142,0.27175524024054903,100.0,4.0,0.296686402303529,0.4027102975110144,7.655764818191528,0.049891421205476245,1.0,0.9885943409428001,1.0,0.4890248695392858,-0.15878933254886518,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3624092029277641,1184.7821619084184,2223.6089706360985,0.017962962962962962,0.1884683959220007,0.5494023661154331,1156.5649471581348,2284.659303440831,0.013424657534246575,0.098308242104468
25,200,-32.54628461709181,17.21242948139219,14.065831828140851,53.9160706917808,22299.581760168076,48.19,29.265,11.75,782.9730253204012,0.370411223647201,24392853956.736027,26454447597.265244,0.5245652537047863,0.5290889519453049,49.651799528832,0.49651799528832,1137.1602929717367,2118.7055108902764,0.015950000000000002,0.59245,0.1218305983912634,84680.37816882133,212416.60810176274,212501.28847993157,89041.56533332949,0.508652005236684,0.508652005236684,0.25747807907846665,100.0,4.0,0.26429490017383683,0.40474700149623816,7.746231555938721,0.04965179952883201,1.0,0.9948268597031202,1.0,0.4913479947633161,-0.162731423085459,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.34966978184107517,1143.4246557900335,2079.383114357448,0.017333333333333333,0.18558214710529541,0.5594529439085678,1134.4755660496094,2091.5282954325903,0.015357142857142857,0.0945085060852497
26,200,-33.691697453631576,12.08279500340993,10.207061620970462,47.80181338436088,19376.087057590485,51.315,27.0,10.16,813.5653875728857,0.2446349781014655,20258055672.352486,25041329815.98377,0.44966050535440444,0.5008265963196754,42.173501434144164,0.4217350143414416,1148.3428528835848,2234.641506544806,0.016,0.6002500000000001,0.11475406758853118,83704.00922298431,198751.9704078578,198835.67441708077,84659.69274074932,0.5108676270827953,0.5108676270827953,0.2537805483571909,100.0,4.0,0.25300302646601663,0.423674942950603,7.773995399475098,0.04217350143414416,1.0,0.9954704136648002,1.0,0.4891323729172046,-0.16845848726815787,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.2998392091088754,1139.3913126248572,2130.270132264283,0.018387096774193548,0.168378530424358,0.47649979640244966,1152.3645593766364,2241.5075850413255,0.014927536231884057,0.09066191761881189
27,200,-32.410362624660934,10.316712100432923,9.810776247806023,55.84382922708118,20063.161259889603,50.66,30.59,10.785,777.334684743373,0.20319683366004618,21689901696.524605,26497565351.4266,0.4667018660157919,0.529951307028532,44.79411573015287,0.44794115730152867,1135.4292261249682,2177.280853012484,0.01525,0.5955499999999999,0.12123165113481267,85356.36441707611,206840.25658607474,206925.61295049184,84417.57530737456,0.5347454393763388,0.5347454393763388,0.2539269931646885,100.0,4.0,0.24942234941825409,0.435369481420819,7.672162055969238,0.04479411573015288,1.0,0.9854817424085632,1.0,0.4652545606236613,-0.16205181312330463,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3087501039651648,1140.5475092010445,2077.307707510173,0.012272727272727274,0.16175876433632738,0.5164979447657079,1132.908280729289,2143.675643222679,0.01671641791044776,0.10127053567735021
28,200,-33.78433589307377,12.784094777527839,12.17562954785142,63.14924130980276,20147.972679138184,50.975,25.685,10.105,763.3792540886337,0.18344978197335501,25658897618.93911,26367052145.302296,0.5079125374555588,0.5273410429060459,46.28886337899161,0.462888633789916,1130.1957377139563,2032.8366235478454,0.01665,0.6008,0.11281308911189594,80701.11775994301,216804.125722588,216884.82684034796,76769.07100999542,0.5001287854825933,0.5001287854825933,0.24714169185659302,100.0,4.0,0.27363613507652984,0.4054144157055549,7.481948137283325,0.04628886337899161,1.0,0.9967028752178897,1.0,0.4998712145174066,-0.16892167946536887,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.2930548880507423,1132.0943122790895,1967.1978042872315,0.01661290322580645,0.1604156709485317,0.5391907514408492,1129.3427549383168,2025.774646858373,0.016666666666666666,0.09142642190992914
29,200,-29.943169499656936,13.460021914821487,10.561861338280151,49.19360008358554,21778.002911806107,50.86,31.27,10.91,736.8626945075495,0.3683717159144175,19507227607.42074,28657116174.69788,0.44995637245476244,0.5731423234939576,50.21894646827679,0.5021894646827678,1165.2847263341405,2291.863080735922,0.01635,0.55855,0.1342302659798379,88778.30917835236,209892.51728246556,209981.2955916439,90786.95243462785,0.5307326974571227,0.5307326974571227,0.26897952542969317,100.0,4.0,0.280244691679892,0.40897792825123824,8.06240439414978,0.05021894646827679,1.0,0.9936776195686277,1.0,0.4692673025428774,-0.14971584749828473,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.3709496721561283,1179.4165805745347,2225.5247650450833,0.019705882352941177,0.20076376024500703,0.5697978426510367,1158.004680210301,2257.5142690950674,0.014621212121212122,0.09995543560081135
30,200,-30.85232087439734,15.678239503304518,15.013890964348231,64.97327268206013,19610.737520456314,55.705,27.045,12.415,950.7080150079732,0.1884872190914555,32788844917.80962,26309092283.2489,0.4638920988887548,0.526181845664978,49.38769484473129,0.493876948447313,1121.9786346221372,2176.12877335435,0.01755,0.5719,0.12856251610766492,86000.29805898666,216435.21619333877,216521.21649139776,85114.8342462614,0.5272210370656059,0.5272210370656059,0.26702972216778087,100.0,4.0,0.2790806344556019,0.43713992830454856,7.848029136657715,0.049387694844731295,0.9999200423640482,0.9902952578291297,1.0,0.47277896293439414,-0.15426160437198672,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.31877986260156177,1103.3376409980824,2019.1722932481414,0.018823529411764704,0.17660387546803855,0.5840784775193666,1131.5815707314987,2154.457434497983,0.01689393939393939,0.10381393704323004
