episode_id,episode_len,local_data_rate_Mbps,local_served_throughput_Mbps,local_demand_Mbps,local_power_mW,local_channels,users_in_cov,assoc_users,local_avg_latency_ms,local_util,local_mec_queue_cycles,local_cpu_used_cycles_per_s,local_offload_frac,local_cpu_util_frac,total_throughput_Mbps,avg_throughput_Mbps,avg_latency_ms,p95_latency_ms,deadline_satisfaction,blocking_rate,avg_qoe,total_radio_power_mW,total_cpu_power_W,step_energy_J,energy_per_task_J,jain_fairness,jain_fairness_bs,jain_fairness_users,num_users,num_base_stations,mean_assoc_frac,mean_channel_reward,env_step_walltime_ms,U_norm,D_norm,E_norm,L_norm,V_fair,global_reward,reward_w_lat,reward_w_thr,reward_w_dead,reward_w_qoe,reward_w_eng,reward_w_block,reward_w_fair,svc_safety_avg_throughput_Mbps,svc_safety_avg_latency_ms,svc_safety_p95_latency_ms,svc_safety_deadline_satisfaction,svc_safety_avg_qoe,svc_infotainment_avg_throughput_Mbps,svc_infotainment_avg_latency_ms,svc_infotainment_p95_latency_ms,svc_infotainment_deadline_satisfaction,svc_infotainment_avg_qoe,episode_return
128355989445507485,200,12.993547955646244,10.400051013047378,42.524581656200446,20255.77199459076,50.615,21.33,8.94,739.7742225126028,0.25034906666813134,13384617442.211943,25943962104.618546,0.5009802243113518,0.518879242092371,64.41365079852281,0.6441365079852283,1365.2945457133208,3118.1137184567797,0.01735,0.41725,0.16483336146477345,79709.76226329803,162902.8180208829,162982.52778314622,66643.50414757153,0.6801116010676708,0.6801116010676708,0.3394311563609784,100.0,4.0,0.3949046637130021,0.524631103986808,8.697975873947144,0.06441365079852282,1.0,0.995033642694773,1.0,0.31988839893232923,-0.0929464183489827,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.416487950383119,1357.2978156820086,3028.6290638180753,0.017631578947368422,0.22586766266780786,0.7836630432897468,1370.1957673454156,3045.7743615134546,0.017177419354838706,0.1274252413725911,-18.58928366979654
854949519964969681,200,20.913423532969237,16.555591109287047,75.93354950393906,21937.61100769043,54.075,31.305,16.48,1543.4058416430075,0.2213476155392707,48703564524.2942,24826183520.25747,0.47610282614827154,0.49652367040514944,58.54015286356262,0.5854015286356261,1407.8890983506049,3409.79134838021,0.0159,0.41235,0.16175232045939011,84314.6688759327,148965.65369198847,149049.96836086438,54688.85947607337,0.703924857789051,0.703924857789051,0.3466514195395253,100.0,4.0,0.3974657116300789,0.5474969927288241,9.150947332382202,0.05854015286356261,1.0,0.996327547703935,1.0,0.29607514221094916,-0.09262614960940586,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.4784995250257381,1426.606684059014,3285.598747295595,0.015303030303030303,0.25147727737737524,0.6380547542942276,1398.669988971836,3325.497929605156,0.016194029850746264,0.11755943123112875,-18.525229921881174
282341088111907415,200,21.743724187644002,18.195449363994513,99.92081643746128,21596.823155879974,49.66,34.05,16.87,1555.2062464302178,0.2029936790756117,53075616261.840294,24567837536.33499,0.4973233863711357,0.4913567507266998,66.23983767934334,0.6623983767934334,1321.5282401739887,3113.8485486868803,0.0167,0.42365,0.16369050796726967,80257.84230232239,164630.8167836288,164711.07462593113,68827.10154932988,0.6897332323368439,0.6897332323368439,0.36316812925008385,100.0,4.0,0.4163893192898353,0.498326882826792,8.646928071975708,0.06623983767934334,1.0,1.0,1.0,0.3102667676631561,-0.09343757307233172,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.522425153610279,1341.7195934899821,2923.248670257899,0.01423076923076923,0.2601788396228724,0.7115781579118391,1314.4339809008018,3082.4145550438925,0.01756756756756757,0.1297892022504363,-18.687514614466345
160876273137374942,200,13.777509180186357,12.249466000695783,73.30421376635687,20074.95225071907,48.305,36.275,14.18,1234.6377533520376,0.17176217550778394,28793884445.25202,26516171820.461746,0.46728751063346863,0.530323436409235,53.82324452830705,0.5382324452830705,1266.2762612328236,2775.8918748658302,0.01975,0.45715000000000006,0.15421669025182827,77666.0018324852,168966.52544640898,169044.19144824147,70646.89947965764,0.6665211586288831,0.6665211586288831,0.3265344904236723,100.0,4.0,0.3430966024691685,0.5141520769719526,8.6798095703125,0.05382324452830705,1.0,1.0,1.0,0.3334788413711168,-0.1084159037030711,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.35495266451814617,1280.0316794763933,2657.204280985469,0.016891891891891896,0.20196082337838933,0.6458729514465976,1258.1976822643778,2780.3008685333875,0.02142857142857143,0.12617648508226062,-21.68318074061422
118168890076913833,200,20.04424769161148,17.700519850024,81.83832754638908,19272.835129499435,46.41,31.955,15.905,1186.6569262081828,0.23009133579219396,33069021546.997643,26648530811.071396,0.4892819890379906,0.5329706162214279,61.804252362876305,0.6180425236287631,1268.440305298097,2890.9111582638207,0.01905,0.43925000000000003,0.15463341663613028,80194.94210481644,168539.48083021035,168619.67577231515,62808.924529224634,0.6817448112842152,0.6817448112842152,0.33105378604131575,100.0,4.0,0.3882479279765548,0.5221157905364459,8.583669662475586,0.06180425236287631,1.0,0.992740274741733,1.0,0.31825518871578473,-0.10057123190896317,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.4005730337623842,1270.4747860009227,2769.8554022965413,0.01633333333333333,0.2201210049179556,0.711243733571497,1267.568384996886,2883.59651773694,0.020214285714285712,0.12656730737249083,-20.114246381792633
853931770133622125,200,19.904382511036594,18.22912389214966,103.40256578231168,22410.69353222847,49.155,37.335,17.285,1670.5443716752018,0.23328350109868395,63327160966.28627,24814655527.4725,0.5171511964499951,0.4962931105494499,60.07896887578851,0.6007896887578852,1371.5045520569618,3136.1607488704735,0.01775,0.41885,0.15512502545990986,80251.121789217,156977.84444901132,157058.09557080053,63348.25293725701,0.67639850548155,0.67639850548155,0.36060590593357633,100.0,4.0,0.3736153809695108,0.5389264668052136,8.818739652633667,0.06007896887578852,1.0,1.0,1.0,0.32360149451845005,-0.09801895115113549,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.4556243411490126,1346.9367919163144,3024.7629811483657,0.018333333333333333,0.23431407339727683,0.6630034091616877,1382.033592117239,3106.981522760947,0.0175,0.12118686205818115,-19.603790230227098
628764812031418704,200,17.845139621972077,15.41350978569565,72.0913761260934,23215.108907222748,54.75,29.705,12.97,1248.0628574218958,0.31694090184006746,26865481297.63361,23209243573.24839,0.48480344071984294,0.46418487146496773,60.78359989729186,0.6078359989729186,1379.7046240746026,3173.28264310946,0.0171,0.42090000000000005,0.1684549667061347,86211.79177165031,157847.90372575796,157934.1155175296,66838.54812351555,0.6727150749273367,0.6727150749273367,0.36353389181442497,100.0,4.0,0.36439974265542263,0.5317721197761636,9.026098251342773,0.060783599897291866,1.0,0.9985516576296461,1.0,0.32728492507266327,-0.09464450540772068,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.48218630500043147,1407.6054395901615,3108.359925398705,0.02,0.24730762660642433,0.6881694098733613,1361.866397761376,3117.723654099084,0.01524590163934426,0.11804097103217899,-18.928901081544137
680791512660942722,200,20.072823453356495,15.772025589608951,64.03171849076341,19014.401751756668,49.62,28.98,13.985,1156.9569983855963,0.23984299994626285,30398757280.09396,24759351685.643192,0.5038812252879142,0.49518703371286393,58.87232005383384,0.5887232005383383,1338.5045463382535,3059.4432368902826,0.019100000000000002,0.42469999999999997,0.14629872814903427,82799.25818443298,156042.661534994,156125.4607931784,59764.84650859389,0.6751225383746788,0.6751225383746788,0.3530006496607928,100.0,4.0,0.38508982604804637,0.5058057612355941,8.860628604888916,0.05887232005383383,1.0,0.9967715776303738,1.0,0.32487746162532116,-0.1018950105831904,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.39575757512990856,1316.4378120092747,2765.97738262141,0.017884615384615384,0.2253434018404343,0.6565219337899489,1346.257723264651,3041.452224926753,0.019527027027027025,0.11852627523043427,-20.37900211663808
36642940499726745,200,13.273654933013567,11.95298979034027,53.65227299520546,21089.167428016663,49.97,34.73,13.385,1136.0815130195665,0.269874576728937,28347636869.47708,25278022728.860382,0.4798720259964466,0.5055604545772076,60.26164874550702,0.6026164874550701,1287.8876849917992,3049.83670114646,0.01945,0.431,0.1666288696555285,81908.73914361,163992.94791868425,164074.85665782786,65466.40315643085,0.6868125049166326,0.6868125049166326,0.3471592800652968,100.0,4.0,0.38417581796603345,0.5210063052215534,8.741707801818848,0.06026164874550702,1.0,1.0,1.0,0.3131874950833673,-0.09556159398802609,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.38139144005575093,1331.1826844652242,2932.594852869131,0.011538461538461537,0.20598431913668475,0.7440554521857825,1260.207275492396,2990.4648184262774,0.02450819672131148,0.14146718883970727,-19.11231879760522
108023259460586094,200,14.99568764359314,13.87410500984905,87.74685904469958,20776.3702750206,55.05,29.41,15.38,1485.8125877699724,0.15884529520216678,39453493929.85278,22491164766.25204,0.5145267157256603,0.44982329532504084,55.82404721302909,0.5582404721302908,1376.5706910749495,3169.6419557065005,0.0167,0.41850000000000004,0.1487782133128392,82491.51017665863,157046.1896875185,157128.68119769514,62767.7425304779,0.671531160128713,0.671531160128713,0.35358367557022646,100.0,4.0,0.4030877902568417,0.5184729123001778,8.792949914932251,0.05582404721302908,1.0,0.9991478440561208,1.0,0.328468839871287,-0.10178359803217427,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.4582622876632682,1377.6778205539795,3064.6496570691716,0.018035714285714283,0.24741621163584904,0.5971208772007996,1376.1401407219935,3138.2593350474726,0.016180555555555556,0.11041899174277979,-20.356719606434854
