episode_id,episode_len,local_data_rate_Mbps,local_served_throughput_Mbps,local_demand_Mbps,local_power_mW,local_channels,users_in_cov,assoc_users,local_avg_latency_ms,local_util,local_mec_queue_cycles,local_cpu_used_cycles_per_s,local_offload_frac,local_cpu_util_frac,total_throughput_Mbps,avg_throughput_Mbps,avg_latency_ms,p95_latency_ms,deadline_satisfaction,blocking_rate,avg_qoe,total_radio_power_mW,total_cpu_power_W,step_energy_J,energy_per_task_J,jain_fairness,jain_fairness_bs,jain_fairness_users,num_users,num_base_stations,mean_assoc_frac,mean_channel_reward,env_step_walltime_ms,U_norm,D_norm,E_norm,L_norm,V_fair,global_reward,reward_w_lat,reward_w_thr,reward_w_dead,reward_w_qoe,reward_w_eng,reward_w_block,reward_w_fair,svc_safety_avg_throughput_Mbps,svc_safety_avg_latency_ms,svc_safety_p95_latency_ms,svc_safety_deadline_satisfaction,svc_safety_avg_qoe,svc_infotainment_avg_throughput_Mbps,svc_infotainment_avg_latency_ms,svc_infotainment_p95_latency_ms,svc_infotainment_deadline_satisfaction,svc_infotainment_avg_qoe,central_reward,episode_return
487612996161544447,200,34.98094368114454,28.44478891463804,134.22633391196723,39245.656287670135,87.895,40.315,27.09,2810.2057785176276,0.21939815437914162,1489114425793.5125,14882263720.966877,0.20747171684168278,0.2976452744193375,105.7217150049908,1.057217150049908,1623.9995986873075,4141.851704503392,0.026050000000000004,0.03270000000000001,0.30234413899013873,156184.7222507,257332.39192079272,257488.57664304343,99071.25359553617,0.9673342374906433,0.9673342374906433,0.6543278745331483,100.0,4.0,0.607249508385356,0.5980816259131775,15.832014083862305,0.10572171500499078,1.0,1.0,1.0,0.03266576250935673,0.06782317994760317,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.9106972025079417,1597.8458128107623,4126.209401305629,0.031029411764705882,0.4800048829532804,1.1326971230260723,1637.472761108558,4141.5665731163335,0.023484848484848487,0.21082193755458087,0.06782317994760317,13.564635989520635
59313286706327237,200,30.673888768416063,26.089314629823292,108.47925328137586,38937.59082555771,86.85,36.02,24.735,2845.3102294721557,0.2501642792527955,677725322868.2203,18706006086.431446,0.23366418179590254,0.37412012172862885,108.69696303995661,1.086969630399566,1702.694750135784,4238.172354717101,0.0239,0.04165,0.2960298215903719,156728.40299606323,244824.27502213873,244981.00342513478,86655.38382607597,0.9686711358321926,0.9686711358321926,0.6385746359273757,100.0,4.0,0.6161417047173533,0.5951256398129481,15.093632936477661,0.1086969630399566,1.0,1.0,1.0,0.03132886416780742,0.06473514897231779,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8676869415491132,1661.7887771908674,4175.010921107069,0.03132352941176471,0.457009412223407,1.199933439807375,1723.7675240771048,4234.086809913548,0.020075757575757577,0.21310094156729317,0.06473514897231779,12.947029794463557
331614128435689701,200,40.055643453853605,32.17688637626072,132.3451978038903,39040.68777561188,82.665,29.905,22.245,2890.8693876577972,0.24645074803141584,667357480435.0656,18185621194.541454,0.23492276534438133,0.3637124238908291,124.59036148346557,1.2459036148346556,1660.2578568552597,4314.310569175745,0.022850000000000002,0.020650000000000005,0.292267050977452,156619.39331293106,257646.8704312268,257803.48982453972,85929.93232122205,0.866005557435204,0.866005557435204,0.6510356744276496,100.0,4.0,0.6579902887985386,0.5799930151731673,15.358326435089111,0.12459036148346557,1.0,1.0,1.0,0.13399444256479595,0.06209777948179566,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.9180727429262088,1739.8744594103732,4247.651260558653,0.021799999999999996,0.49270587283467465,1.3551805721374712,1633.7189893368889,4306.724871603297,0.023200000000000002,0.22545411035837773,0.06209777948179566,12.419555896359132
360229058701982164,200,33.48107226991297,28.18760548550088,120.24878670193476,38689.093828201294,87.245,39.14,23.72,2969.1497926641923,0.23799890342860575,872628346764.8989,17999584672.041237,0.2415186388604343,0.35999169344082477,108.54884974949904,1.0854884974949903,1706.1608993497046,4134.5412302403965,0.02375,0.04585000000000001,0.29011547635932206,155581.2979578972,252636.15824849412,252791.739546452,91579.42048857239,0.9585693096423511,0.9585693096423511,0.6184902863906656,100.0,4.0,0.6291996417413749,0.5805900101285105,14.581599235534668,0.10854884974949904,1.0,1.0,1.0,0.041430690357648944,0.06103622879688143,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7946156210039562,1668.160638358412,4117.177002483779,0.023709677419354834,0.43685261884376275,1.2161705144692232,1723.233480374778,4129.789298001522,0.023768115942028985,0.22419009350399363,0.06103622879688143,12.207245759376285
119443316889975825,200,40.71159900039626,36.13201040388445,136.35848387281948,38845.95749378204,91.555,48.39,32.75,3076.1238204420515,0.2681309404791909,1799050238527.4863,17982976706.232876,0.2560729820840061,0.3596595341246575,123.67385120706669,1.2367385120706669,1900.7972561299266,4270.289590413256,0.025700000000000004,0.021500000000000005,0.32113696496421373,156897.40473031998,261928.80321099985,262085.70061573017,101958.11570292812,0.9640554620353231,0.9640554620353231,0.6374085158311084,100.0,4.0,0.6392623400949359,0.5727008073783248,15.097191333770752,0.12367385120706668,1.0,1.0,1.0,0.03594453796467704,0.08068879105491641,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.814710651958448,1951.841329382488,4276.417480560646,0.0225,0.43582497526202646,1.47412918338379,1872.084964925361,4263.470510780895,0.0275,0.2566249591716941,0.08068879105491641,16.137758210983282
585006842056439756,200,36.057490223262576,32.38811936837295,125.72987982181468,39161.68832778931,87.135,32.3,22.55,3058.213829318188,0.2602047090314479,503654490148.18896,19325926695.48467,0.291487523810938,0.3865185339096934,129.0715450914765,1.2907154509147651,1784.4919956125782,4318.951968378744,0.024000000000000004,0.03000000000000001,0.31193908430206835,156178.38431596756,261474.04939171873,261630.2277760347,93012.76842784436,0.9459811220115006,0.9459811220115006,0.6867632170387992,100.0,4.0,0.6680443432219596,0.563458383308355,15.286202430725098,0.12907154509147653,1.0,1.0,1.0,0.05401887798849934,0.0757013010192135,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.9047439455698565,1433.4758242168796,4195.357422601508,0.03266666666666666,0.49183359991828596,1.4561318103482972,1934.927497639306,4316.843000898259,0.020285714285714285,0.23484143475226077,0.0757013010192135,15.1402602038427
178391742430973157,200,32.04955232271343,29.149151088983643,139.43660721012745,39066.42544269562,89.27,47.41,25.945,2857.1060460280346,0.21255184106642044,1009486311144.7081,17114038669.038565,0.22721517737954855,0.3422807733807713,113.77564154023092,1.1377564154023092,1683.4898741265695,4122.787343029334,0.025750000000000002,0.01585,0.2931059070065276,154987.65984773636,254617.86734799008,254772.85500783782,101528.13830016053,0.9515764621632964,0.9515764621632964,0.6417374143849089,100.0,4.0,0.6009706036121518,0.6066985674385971,15.31212329864502,0.11377564154023093,1.0,1.0,1.0,0.04842353783670365,0.06920211078035718,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7814443955619401,1880.7955191616854,4100.685901701786,0.02083333333333333,0.42785721909849983,1.2904615667624677,1598.9303119686624,4108.222944277705,0.027857142857142855,0.23535534468139666,0.06920211078035718,13.840422156071437
555926529366810307,200,38.0951831779671,32.81043228801436,144.52044943807476,39292.1138048172,85.525,36.0,25.29,3115.2939350064703,0.22936521778821592,814569224225.6859,19444270254.112778,0.23113719024695456,0.3888854050822556,118.36776683990341,1.183677668399034,1746.7410434078013,4436.952610080837,0.020650000000000005,0.027800000000000002,0.30794843165281965,156190.96701145172,257636.01512901476,257792.20609602623,98851.88566859692,0.9784602830753718,0.9784602830753718,0.646585706207521,100.0,4.0,0.6547321051000446,0.5768080115984155,14.827438592910767,0.11836776683990341,1.0,1.0,1.0,0.021539716924628114,0.07431088785535411,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8332979140338463,1696.8362123063616,4372.757388326565,0.020735294117647057,0.43917771799946803,1.3641763297386762,1772.4495927630883,4430.795340501042,0.020606060606060607,0.24034546595909176,0.07431088785535411,14.862177571070823
976841392760822913,200,36.805086403971174,29.5980686896529,164.06146886788693,38946.835935115814,89.7,44.105,30.015,2986.0197094587993,0.18562650896836616,1325112934048.3916,18636065540.835262,0.27875275660306215,0.37272131081670523,105.67664726367789,1.056766472636779,1742.9255689296397,4408.158357433193,0.024900000000000002,0.037700000000000004,0.2821250949881572,156172.04163074493,251055.7973024954,251211.96934412615,93658.32596168426,0.9802979381105885,0.9802979381105885,0.6124694764525698,100.0,4.0,0.6232670273455588,0.5878352137896224,15.497506856918335,0.10567664726367788,1.0,1.0,1.0,0.019702061889411388,0.061810316486609375,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8072240185705859,1773.2603080855456,4376.464219320993,0.016551724137931035,0.4431874470671383,1.158692263734238,1730.5353233589174,4397.543031665036,0.02830985915492958,0.21633906385730575,0.061810316486609375,12.362063297321875
403653946204500786,200,33.296101062149404,29.66602616861919,136.41224066882208,38758.832693099976,88.465,38.975,28.16,3023.6817241584686,0.22094434452481945,1312335965596.4985,17712054505.944252,0.25638618108350786,0.35424109011888505,122.15081488996834,1.2215081488996835,1865.262651549981,4362.6954912337505,0.024699999999999996,0.025200000000000004,0.2996402916157609,156335.65521240234,245268.45991108802,245424.79556630042,76458.55873555451,0.9915939055568971,0.9915939055568971,0.6677133608520208,100.0,4.0,0.6674245031356568,0.5652100699172169,13.811906576156616,0.12215081488996836,1.0,1.0,1.0,0.008406094443102951,0.07559672250740848,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8394221114911583,2132.922948669208,4351.104433053629,0.015499999999999998,0.43909118430777055,1.3852593077890516,1750.5510956417409,4362.111513209484,0.028642857142857144,0.23987562331918533,0.07559672250740848,15.119344501481695
641330430144570464,200,34.98473259677154,30.4248258041388,136.53691083122848,39137.776827812195,84.83,31.44,23.0,2623.0341313625413,0.22924096633810132,520166001045.28235,19233032838.44143,0.22182550121098757,0.38466065676882866,112.92080989759403,1.1292080989759403,1591.6189461866422,4078.536064891863,0.0263,0.03085,0.3015239788035888,156376.0183095932,256021.79483490356,256178.17085321315,92186.85918576622,0.9833369177992017,0.9833369177992017,0.6288249391188706,100.0,4.0,0.6621475247432934,0.5747484640224353,15.075597763061523,0.11292080989759402,1.0,1.0,1.0,0.01666308220079844,0.07175712839027501,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.835036547089162,1682.230049317556,4038.024787998309,0.024848484848484845,0.45838658485900907,1.2740985648306222,1546.989596883356,4077.2251564651133,0.027014925373134328,0.22426329223897884,0.07175712839027501,14.351425678055001
132453747855489828,200,30.690518881829885,26.728938950376897,126.37928123817764,39014.44959640503,86.58,38.205,23.0,2893.163505458109,0.21705887090688647,708930595703.7234,18620203785.598278,0.23089031986892222,0.37240407571196554,117.39992339658431,1.1739992339658432,1680.0881355907438,4136.981041460709,0.02495,0.029600000000000008,0.30174402818298685,156523.8000869751,259363.09559155517,259519.61939164213,98061.80225753112,0.9708548856933606,0.9708548856933606,0.6601267631582042,100.0,4.0,0.6335145137708791,0.5867066231926563,14.652214050292969,0.11739992339658432,0.9995309234003246,0.9974673178419471,1.0,0.029145114306639436,0.07211912347104514,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.9394166736562803,1718.9735914905605,4116.457259794453,0.028333333333333332,0.4865731644011241,1.2745346169556557,1663.422940205108,4138.719029407894,0.0235,0.2225315412323566,0.07211912347104514,14.423824694209028
321167285324226412,200,34.83855140786736,30.83080839458323,139.32111385770412,38896.76252603531,87.29,38.555,25.025,2845.501641959158,0.22686737937047677,947063030487.4895,18356278613.675385,0.2130505731003359,0.3671255722735077,118.3408467440406,1.183408467440406,1575.819807097214,4172.950612019376,0.024400000000000005,0.0294,0.30515219732773846,155951.8096923828,251744.80061364782,251900.7524233402,90135.94612990573,0.9605573923798452,0.9605573923798452,0.6621393912274834,100.0,4.0,0.6251975046928302,0.5874280744824533,16.185240745544434,0.1183408467440406,1.0,1.0,1.0,0.0394426076201549,0.0721036524595182,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8891237459587006,1679.232117934042,4145.480956739774,0.0190625,0.4529174610606991,1.3218953951965025,1527.1551902328242,4032.0186163938106,0.026911764705882354,0.23561560262987463,0.0721036524595182,14.42073049190364
260743683139712980,200,44.780094110532126,39.29238284919061,158.907030095147,39269.74712610245,88.59,40.48,27.405,3054.586816450466,0.24916202673942398,1102824866665.0596,18412796948.1051,0.23703461430966855,0.36825593896210196,131.0307642587921,1.310307642587921,1794.8404268642357,4379.490392476098,0.025500000000000002,0.0259,0.3041711233036373,156908.03349018097,255915.3433698216,256072.2514033118,94132.5005727165,0.9716202576465435,0.9716202576465435,0.6448916233242172,100.0,4.0,0.6378062693006439,0.5826318086900077,16.071301698684692,0.1310307642587921,0.9998123043020252,1.0,1.0,0.028379742353456514,0.07768013117297815,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8467025184506803,1757.1731857221284,4325.110706844009,0.019137931034482757,0.4361340473217393,1.4996674820242584,1810.225638034956,4377.476232201965,0.028098591549295775,0.2502707740568069,0.07768013117297815,15.53602623459563
494732922606456652,200,31.83525047882496,30.093507286200182,131.00894704930394,39222.8689789772,87.24,34.65,23.715,3053.7771799320194,0.23267456051837118,801418971198.8967,20579896294.977516,0.3169326380360872,0.4115979258995503,112.66428935088261,1.1266428935088262,1764.639927994912,4343.506472927973,0.024450000000000003,0.0361,0.27466726591171076,156649.39846992493,263952.23224427627,264108.88164274616,88399.35311473548,0.9594996834560305,0.9594996834560305,0.6195949296456332,100.0,4.0,0.6469972982497371,0.5750524740343387,15.64165472984314,0.11266428935088263,1.0,1.0,1.0,0.040500316543969496,0.059819434924381056,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.7973530877623739,1707.8305856469854,4314.838446472127,0.029999999999999995,0.4313079182985306,1.2547000401880022,1786.7324500191055,4343.102244840553,0.022291666666666664,0.21375145665016973,0.059819434924381056,11.963886984876211
646749416150800061,200,35.62143157516072,28.435816115136433,119.6737428986868,38899.793803691864,82.825,34.585,23.925,2776.7986757262015,0.24234791839049696,595503783612.6284,18456741532.776505,0.2673055518604815,0.3691348306555301,128.3898693093287,1.2838986930932874,1690.3973495219448,4159.198240126814,0.023900000000000005,0.020700000000000003,0.325409851227769,156096.02526426315,252415.4452200489,252571.54124531313,84277.30167625664,0.9809282153398854,0.9809282153398854,0.6460025596065735,100.0,4.0,0.6856722819152847,0.5661732643579093,15.235167741775513,0.12838986930932872,1.0,1.0,1.0,0.019071784660114662,0.08487273769511784,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.9031511710957335,1628.7027737771225,4136.794847716086,0.023157894736842106,0.469926832825908,1.5172600775434009,1728.2101540107067,4139.771592958815,0.02435483870967742,0.2368349270224579,0.08487273769511784,16.97454753902357
884789470757118685,200,27.931388999080745,25.544075506911128,104.96671084619447,38739.9316072464,84.52,32.53,20.335,2829.0412011371686,0.24519900636879235,665528343092.467,16544116340.577602,0.25598442667163906,0.33088232681155205,118.17797403565059,1.1817797403565056,1542.968062254642,4152.989943015224,0.02145,0.044500000000000005,0.3136235241876749,155744.78327035904,257249.39567346268,257405.14045673303,93315.880509426,0.9647289878827024,0.9647289878827024,0.6547615809842369,100.0,4.0,0.6113655114615889,0.596409969906135,15.671117305755615,0.1181779740356506,1.0,1.0,1.0,0.03527101211729751,0.0714033482552679,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8799642763927747,1450.6785487310542,4092.8949603798574,0.02289473684210526,0.4458809638050073,1.3667634118181473,1599.5326028013574,4141.425719729549,0.02056451612903226,0.2325625128093099,0.0714033482552679,14.280669651053579
716798743495863353,200,39.491668625516816,35.63695602381706,145.94148178686788,39574.21239614487,89.785,37.5,26.38,2909.6503595390654,0.2523467622875294,1316964646581.566,17660787010.5654,0.2462595913372934,0.353215740211308,129.13867088244618,1.2913867088244617,1794.1073985609476,4137.3133000739535,0.02475,0.02135,0.29403257742122163,157656.79508447647,259521.37121804498,259679.02801312946,98439.78730760053,0.9776840548896544,0.9776840548896544,0.6637659974231918,100.0,4.0,0.6532707738222427,0.5720815149657345,16.210490465164185,0.12913867088244615,1.0,1.0,1.0,0.02231594511034556,0.07539977998006578,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.8715516497393128,1992.4439715416593,4119.479242069958,0.01977272727272727,0.44893739620079987,1.4098017254895034,1738.16631387408,4138.5902074310925,0.02615384615384615,0.2503414746885201,0.07539977998006578,15.079955996013155
