episode_id,episode_len,local_data_rate_Mbps,local_served_throughput_Mbps,local_demand_Mbps,local_power_mW,local_channels,users_in_cov,assoc_users,local_avg_latency_ms,local_util,local_mec_queue_cycles,local_cpu_used_cycles_per_s,local_offload_frac,local_cpu_util_frac,total_throughput_Mbps,avg_throughput_Mbps,avg_latency_ms,p95_latency_ms,deadline_satisfaction,blocking_rate,avg_qoe,total_radio_power_mW,total_cpu_power_W,step_energy_J,energy_per_task_J,jain_fairness,jain_fairness_bs,jain_fairness_users,num_users,num_base_stations,mean_assoc_frac,mean_channel_reward,env_step_walltime_ms,U_norm,D_norm,E_norm,L_norm,V_fair,global_reward,reward_w_lat,reward_w_thr,reward_w_dead,reward_w_qoe,reward_w_eng,reward_w_block,reward_w_fair,svc_safety_avg_throughput_Mbps,svc_safety_avg_latency_ms,svc_safety_p95_latency_ms,svc_safety_deadline_satisfaction,svc_safety_avg_qoe,svc_infotainment_avg_throughput_Mbps,svc_infotainment_avg_latency_ms,svc_infotainment_p95_latency_ms,svc_infotainment_deadline_satisfaction,svc_infotainment_avg_qoe,episode_return
128355989445507485,200,5.41702143808999,4.4521076274047875,16.24175074944698,13416.08038325794,29.055,14.405,4.01,560.232027583597,0.16138783266713605,11895543379.755426,13749365882.307758,0.3231179793504998,0.27498731764615514,22.887551192057344,0.22887551192057345,1119.037304973831,1748.28987042268,0.0046500000000000005,0.7929,0.056459267498342625,49607.882884610444,101552.76294810943,101602.37083099403,34221.99826390096,0.3623430688477157,0.3623430688477157,0.12342836495092144,100.0,4.0,0.1396633488638024,0.4463621983901645,5.9732794761657715,0.02288755119205734,1.0,0.9190880447617314,1.0,0.6376569311522843,-0.24356604974619503,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.1595198689596363,1111.943642720405,1720.7552984295896,0.0025,0.07946296063342745,0.27138380921921235,1123.3850334517372,1727.991680554686,0.005967741935483871,0.0423602297703874,-48.71320994923901
854949519964969681,200,5.492911177850615,5.0848064364373835,24.14758566386927,11763.010136410594,32.64,15.05,4.26,564.889310638467,0.18518792272312296,15719730935.673874,16143656394.910067,0.3281004438083619,0.32287312789820133,19.527612329155524,0.19527612329155528,1103.1291550844978,1721.8236390738375,0.0052,0.8055,0.04714790237606019,48571.538409241475,124780.70477754893,124829.27631595817,50385.71018174183,0.36299991887566463,0.36299991887566463,0.11631452218015059,100.0,4.0,0.13121992991281814,0.4090740899948767,6.285918951034546,0.019527612329155526,1.0,0.953633694270045,1.0,0.6370000811243354,-0.2514390384143711,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.12616554296216734,1095.9848716955787,1682.5868444557232,0.0035185185185185185,0.06634936214739277,0.22083757081064395,1105.7715612694408,1720.2304895729449,0.005821917808219177,0.04004599259762212,-50.28780768287422
282341088111907415,200,8.2350947747515,7.463156648292551,39.47258223951997,13976.493242383003,39.21,20.005,6.905,842.4898071365122,0.16365864820429255,32762161224.47213,15191214129.095896,0.28273703433107583,0.30382428258191796,25.03955806223988,0.25039558062239886,1126.0571790102597,1833.6625807565752,0.006250000000000001,0.77295,0.060541267693753086,49888.39436043054,115805.11821587308,115855.00661023351,40731.16120484377,0.3699878496123467,0.3699878496123467,0.13830247468031945,100.0,4.0,0.153882392303939,0.44619352118512995,6.130099296569824,0.025039558062239883,1.0,0.943671370566603,1.0,0.6300121503876533,-0.23785053584029758,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.1719195422029565,1103.6720995186197,1748.6586004550734,0.008703703703703703,0.09183560352989138,0.2794209646953432,1134.3365919729213,1829.50261040768,0.005342465753424657,0.04896665032970194,-47.570107168059515
160876273137374942,200,7.045234570390555,6.474388169597212,35.00460956303683,13860.1553209126,32.84,21.28,5.74,791.5916907771764,0.15959181556754234,22206272811.283287,14707639387.925156,0.3291943679109681,0.2941527877585031,23.926630178982624,0.23926630178982625,1145.2682917646732,1882.163115563679,0.0049,0.7639500000000001,0.05295517999232431,53975.645481585525,117300.14185400725,117354.11749948881,42277.94995706348,0.38537525031361214,0.38537525031361214,0.13954619521206169,100.0,4.0,0.14615810289960396,0.4586427568203482,6.4880430698394775,0.02392663017898262,1.0,0.9517647481832335,1.0,0.6146247496863879,-0.23779616932640837,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.17785300152241462,1134.8364055022284,1826.0816495046397,0.0032608695652173916,0.09179764629380412,0.2576105343372349,1148.3843097391698,1878.2303837291156,0.005389610389610389,0.04135288486331087,-47.559233865281676
118168890076913833,200,4.96415344422164,4.455385157540485,26.29721293817423,13168.081930279732,32.0,18.125,4.43,664.9997664772928,0.15456295819487179,13160045261.561865,12644996579.270811,0.30442311845719816,0.2528999315854162,23.707569723723886,0.23707569723723887,1095.2265187073283,1789.605632184865,0.00485,0.7851500000000001,0.05429023154070972,48354.10075272666,100206.67975119752,100255.03385195024,32715.85444267308,0.35449421395972636,0.35449421395972636,0.1291912621793604,100.0,4.0,0.13248332174875221,0.44164145143965244,6.206455230712891,0.023707569723723884,1.0,0.9263680866139997,1.0,0.6455057860402735,-0.24352964255539727,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.12476188666090908,1089.4855640963306,1660.021702794602,0.002272727272727273,0.06592033220406013,0.29239443975990875,1098.0541530679689,1805.4260457402495,0.006119402985074626,0.04856197300502967,-48.705928511079456
853931770133622125,200,6.1093027024085504,5.6074660745238045,25.803744452269385,11604.488384351134,33.215,16.26,4.285,588.2119807002083,0.14031553605875088,9963623939.84663,16603892069.77561,0.31544813795946536,0.3320778413955122,22.2895926913582,0.22289592691358207,1088.0139731686347,1676.6598041603224,0.005900000000000001,0.7975,0.04865138731818634,50543.71236292645,120384.46477101305,120435.00848337598,40684.59072952104,0.3726009063202513,0.3726009063202513,0.11856328740633224,100.0,4.0,0.13486807557814995,0.428152236006542,6.186282634735107,0.0222895926913582,1.0,0.916185664922946,1.0,0.6273990936797488,-0.24558689861125885,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.13176205146451267,1081.630476296018,1616.1766183965497,0.007115384615384617,0.06839121092376577,0.2549159372064983,1090.2568234211756,1659.7086347270053,0.0054729729729729735,0.04171577361892871,-49.11737972225177
628764812031418704,200,4.7424252208242015,4.490316861365331,23.03943701200564,13301.989866793156,34.375,18.215,4.065,564.1869412679777,0.11736322093221262,11069791224.395668,14904219115.036537,0.3468215511413291,0.2980843823007308,24.52310782367057,0.2452310782367057,1090.0371146609157,1779.47130276865,0.00615,0.7894,0.0580771465740658,52858.639671094716,122060.43044594322,122113.2890856143,46128.042043838395,0.37121132345418617,0.37121132345418617,0.1250982421913257,100.0,4.0,0.13430004920834007,0.4213266716767193,6.327413320541382,0.024523107823670575,1.0,0.9446904918429369,1.0,0.6287886765458139,-0.24198331592740732,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.1310938889367362,1091.537283676292,1692.3115157964694,0.0046875,0.07559880550783384,0.2989426967308091,1089.331152771327,1778.9973264721264,0.006838235294117648,0.049831660016998486,-48.396663185481465
505192410723260600,200,7.647328469681443,6.152149736255716,35.29801889920728,11992.818963900208,33.005,22.93,6.525,767.2645848120281,0.28371860380028047,34156273920.516308,14754242117.516695,0.3563169293641113,0.29508484235033394,22.558005034113048,0.22558005034113052,1115.1462669886523,1727.0220590141462,0.0055000000000000005,0.7890999999999999,0.056557035470156086,49064.420538023114,116536.90146743979,116585.96588797781,40723.55906306855,0.3585196161412847,0.3585196161412847,0.12542740748450815,100.0,4.0,0.14028170235701684,0.4101513495038543,6.42513632774353,0.02255800503411305,1.0,0.9476835730524283,1.0,0.6414803838587153,-0.24451770488721222,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.16227128162916812,1122.3389761934566,1723.6078053634153,0.007580645161290323,0.08990274344651031,0.2540231203421571,1111.9147599546095,1703.4305198562038,0.004565217391304347,0.041575630437301295,-48.90354097744245
258510552586190915,200,7.03729599080787,6.157457247123403,25.620897873215025,13360.61902679503,30.9,17.83,5.085,624.2901935700098,0.2590367736897857,12410580579.25449,14764211876.085028,0.27977062209974973,0.2952842375217006,23.079974400451878,0.2307997440045188,1086.6186707135194,1680.706109393762,0.0053,0.7866,0.06036891816828023,48878.71554661542,123937.45187168986,123986.33058723647,39950.63733796884,0.358824117432785,0.358824117432785,0.12983501864426292,100.0,4.0,0.1425740653341169,0.44456590774546567,6.368381977081299,0.023079974400451883,1.0,0.9441431862989654,1.0,0.6411758825672149,-0.24255007980105014,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.1478705058960254,1083.590448596075,1634.884106958442,0.006111111111111111,0.08069124139742985,0.2774474404405463,1088.3220456545816,1673.080323761421,0.00484375,0.04893761135188357,-48.510015960210026
746758426592428771,200,4.835570537344106,4.206047205737241,15.926655689797597,11333.242537640035,31.98,14.845,3.55,517.4793360229248,0.22818711493954852,8753312665.543964,17208091050.38643,0.39823190490715205,0.3441618210077286,20.569773574482532,0.20569773574482533,1085.3903381567563,1647.510186862524,0.0069,0.81215,0.05381332541226543,48355.49602648243,122828.68514802196,122877.04064404845,48175.78443468616,0.36336558638452393,0.36336558638452393,0.11676668588742894,100.0,4.0,0.1334539479153959,0.4291559418853812,6.090836524963379,0.020569773574482527,1.0,0.9544184629346657,1.0,0.636634413615476,-0.2501194348122565,0.2,0.29999999999999993,0.2,0.29999999999999993,0.05,0.2,0.1,0.13922959697614284,1086.2805484120117,1564.634149757512,0.008125,0.08091728701250903,0.23697685987126413,1084.9714156836949,1644.623151077396,0.006323529411764705,0.04105851995332728,-50.0238869624513
