csv_name,run_count,column_count,columns,example_path
eval_bs_steps.csv,39,24,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | eval_episode | step | bs_id | local_data_rate_Mbps | local_served_throughput_Mbps | local_demand_Mbps | local_power_mW | local_channels | users_in_cov | assoc_users | local_avg_latency_ms | local_util | local_mec_queue_cycles | local_cpu_used_cycles_per_s | local_offload_frac | local_cpu_util_frac,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/eval_bs_steps.csv
eval_episodes.csv,39,18,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | eval_episode | episode_return | total_throughput_Mbps | avg_latency_ms | p95_latency_ms | deadline_satisfaction | deadline_satisfaction_pct | blocking_rate | blocking_pct | avg_qoe,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/eval_episodes.csv
eval_steps.csv,39,68,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | eval_episode | step | local_data_rate_Mbps | local_served_throughput_Mbps | local_demand_Mbps | local_power_mW | local_channels | users_in_cov | assoc_users | local_avg_latency_ms | local_util | local_mec_queue_cycles | local_cpu_used_cycles_per_s | local_offload_frac | local_cpu_util_frac | total_throughput_Mbps | avg_throughput_Mbps | offered_load_Mbps | avg_latency_ms | p95_latency_ms | deadline_satisfaction | deadline_hits | deadline_candidates | blocking_rate | blocked_users_count | avg_qoe | total_radio_power_mW | total_cpu_power_W | step_energy_J | energy_per_task_J | jain_fairness | jain_fairness_bs | jain_fairness_users | num_base_stations | mean_assoc_frac | mean_channel_reward | env_step_walltime_ms | U_norm | D_norm | E_norm | L_norm | V_fair | global_reward | reward_w_lat | reward_w_thr | reward_w_dead | reward_w_qoe | reward_w_eng | reward_w_block | reward_w_fair | svc_safety_avg_throughput_Mbps | svc_safety_avg_latency_ms | svc_safety_p95_latency_ms | svc_safety_deadline_satisfaction | svc_safety_avg_qoe | svc_infotainment_avg_throughput_Mbps | svc_infotainment_avg_latency_ms | svc_infotainment_p95_latency_ms | svc_infotainment_deadline_satisfaction | svc_infotainment_avg_qoe,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/eval_steps.csv
eval_user_metrics.csv,39,11,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | user_id | mean_qoe | mean_latency_ms,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/eval_user_metrics.csv
eval_user_steps.csv,39,30,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | eval_seed | eval_episode | step | user_id | service_class | mobility_regime | task_type | mandatory_offload | demand_Mbps | achievable_rate_Mbps | served_rate_Mbps | associated_bs | channel_id | latency_ms | compute_delay_ms | local_compute_delay_ms | mec_compute_delay_ms | mec_cpu_effective_cycles_s | deadline_budget_after_radio_ms | qoe | deadline_candidate | deadline_met,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/eval_user_steps.csv
run_summary.csv,39,30,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | num_eval_episodes | throughput_Mbps | mean_latency_ms | p95_latency_ms | deadline_satisfaction | deadline_satisfaction_pct | blocking_rate | blocking_pct | avg_qoe | fairness | energy_J_per_step | walltime_ms_per_step | mean_episode_return | eval_user_steps_csv | code_version | algorithm_backend | ray_version | torch_version | final_checkpoint | training_iterations | training_env_steps | training_walltime_s,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/run_summary.csv
train_iterations.csv,39,15,run_id | method | variant | scenario | seed | experiment | num_bs | num_users | iteration | env_steps | env_steps_this_iteration | episode_return_mean | episode_len_mean | iteration_walltime_s | training_walltime_s,/home/umb/Desktop/mappo2/paper_results_v51_final/runs/cent_ppo__full__urban__bs4__u80__main__seed42/train_iterations.csv
