algorithm,method,seed,user_id,mean_qoe
MA-A2C,ma_a2c,42,63,0.7098514017903753
MA-A2C,ma_a2c,42,64,0.7007420382528649
MA-A2C,ma_a2c,42,65,0.7215549151526367
MA-A2C,ma_a2c,42,66,0.7399319538476598
MA-A2C,ma_a2c,42,67,0.7070348942599306
MA-A2C,ma_a2c,42,68,0.7177940863429484
MA-A2C,ma_a2c,42,69,0.7221440978200074
MA-A2C,ma_a2c,42,70,0.6913966960754258
MA-A2C,ma_a2c,42,71,0.7200314652039138
MA-A2C,ma_a2c,42,72,0.7218859999696726
MA-A2C,ma_a2c,42,73,0.7290140847973959
MA-A2C,ma_a2c,42,74,0.7386566444479471
MA-A2C,ma_a2c,42,75,0.7452224738486379
MA-A2C,ma_a2c,42,76,0.7187576558217579
MA-A2C,ma_a2c,42,77,0.7358221074956864
MA-A2C,ma_a2c,42,78,0.7393658604280365
MA-A2C,ma_a2c,42,79,0.7391675564933966
MA-A2C,ma_a2c,43,0,0.7274153044986883
MA-A2C,ma_a2c,43,1,0.707248545880338
MA-A2C,ma_a2c,43,2,0.7313750975379504
MA-A2C,ma_a2c,43,3,0.704617809775089
MA-A2C,ma_a2c,43,4,0.7016002030503187
MA-A2C,ma_a2c,43,5,0.6824722600472651
MA-A2C,ma_a2c,43,6,0.7106599111039495
MA-A2C,ma_a2c,43,7,0.7425007913056855
MA-A2C,ma_a2c,43,8,0.7454601667818872
MA-A2C,ma_a2c,43,9,0.7389299944000223
MA-A2C,ma_a2c,43,10,0.6931396481642373
MA-A2C,ma_a2c,43,11,0.7238360820858295
MA-A2C,ma_a2c,43,12,0.6781874345246187
MA-A2C,ma_a2c,43,13,0.6976243720754549
MA-A2C,ma_a2c,43,14,0.7321701896219212
MA-A2C,ma_a2c,43,15,0.6911296739328713
MA-A2C,ma_a2c,43,16,0.6870663593656853
MA-A2C,ma_a2c,43,17,0.7176417616678803
MA-A2C,ma_a2c,43,18,0.7397203650685463
MA-A2C,ma_a2c,43,19,0.6830045887166902
MA-A2C,ma_a2c,43,20,0.727647955564078
MA-A2C,ma_a2c,43,21,0.7476470931312265
MA-A2C,ma_a2c,43,22,0.7623442756183096
MA-A2C,ma_a2c,43,23,0.7148988240708564
MA-A2C,ma_a2c,43,24,0.7059525285939399
MA-A2C,ma_a2c,43,25,0.716432987890451
MA-A2C,ma_a2c,43,26,0.7321547396343205
MA-A2C,ma_a2c,43,27,0.7366486961496206
MA-A2C,ma_a2c,43,28,0.6939994537209497
MA-A2C,ma_a2c,43,29,0.7090439131367057
MA-A2C,ma_a2c,43,30,0.790026394086856
MA-A2C,ma_a2c,43,31,0.7283744860217196
MA-A2C,ma_a2c,43,32,0.7159523830174319
MA-A2C,ma_a2c,43,33,0.711972729528595
MA-A2C,ma_a2c,43,34,0.7618760358582428
MA-A2C,ma_a2c,43,35,0.7057099577669499
MA-A2C,ma_a2c,43,36,0.7259926342167676
MA-A2C,ma_a2c,43,37,0.7543057348714812
MA-A2C,ma_a2c,43,38,0.753173398896909
MA-A2C,ma_a2c,43,39,0.753182841498588
MA-A2C,ma_a2c,43,40,0.7157762129299734
MA-A2C,ma_a2c,43,41,0.7286964309836631
MA-A2C,ma_a2c,43,42,0.727803273212232
MA-A2C,ma_a2c,43,43,0.7560487278635372
MA-A2C,ma_a2c,43,44,0.7322296940120856
MA-A2C,ma_a2c,43,45,0.7064067349549834
MA-A2C,ma_a2c,43,46,0.6891578537274718
MA-A2C,ma_a2c,43,47,0.7440233663260464
MA-A2C,ma_a2c,43,48,0.7624995302379789
MA-A2C,ma_a2c,43,49,0.7419506162928242
MA-A2C,ma_a2c,43,50,0.6905332221187043
MA-A2C,ma_a2c,43,51,0.7038237105990979
MA-A2C,ma_a2c,43,52,0.7046202934955089
MA-A2C,ma_a2c,43,53,0.7360557668260894
MA-A2C,ma_a2c,43,54,0.7166951867812429
MA-A2C,ma_a2c,43,55,0.7401600875055778
MA-A2C,ma_a2c,43,56,0.7369245953862446
MA-A2C,ma_a2c,43,57,0.7178804698034253
MA-A2C,ma_a2c,43,58,0.7035319520878891
MA-A2C,ma_a2c,43,59,0.7298313797189437
MA-A2C,ma_a2c,43,60,0.769943381366271
MA-A2C,ma_a2c,43,61,0.6848200641557325
MA-A2C,ma_a2c,43,62,0.7339927298810157
MA-A2C,ma_a2c,43,63,0.7117034872216841
MA-A2C,ma_a2c,43,64,0.7026403182413925
MA-A2C,ma_a2c,43,65,0.7233781570351748
MA-A2C,ma_a2c,43,66,0.7417267651352821
MA-A2C,ma_a2c,43,67,0.708779463678718
MA-A2C,ma_a2c,43,68,0.7195994193572314
MA-A2C,ma_a2c,43,69,0.7239536775796565
MA-A2C,ma_a2c,43,70,0.6932066973393073
MA-A2C,ma_a2c,43,71,0.7217696813697383
MA-A2C,ma_a2c,43,72,0.7236344893296951
MA-A2C,ma_a2c,43,73,0.7308150052167431
MA-A2C,ma_a2c,43,74,0.7404992653394413
MA-A2C,ma_a2c,43,75,0.7469293475158589
MA-A2C,ma_a2c,43,76,0.7204783870444076
MA-A2C,ma_a2c,43,77,0.7375950722705391
MA-A2C,ma_a2c,43,78,0.7411106398275069
MA-A2C,ma_a2c,43,79,0.7409303855265429
MA-A2C,ma_a2c,44,0,0.6964994990326248
MA-A2C,ma_a2c,44,1,0.6740615605428132
MA-A2C,ma_a2c,44,2,0.6995047392750241
MA-A2C,ma_a2c,44,3,0.6731408788295551
MA-A2C,ma_a2c,44,4,0.6697810749495738
MA-A2C,ma_a2c,44,5,0.6516061921121789
MA-A2C,ma_a2c,44,6,0.6783049397159773
MA-A2C,ma_a2c,44,7,0.7108617277576325
MA-A2C,ma_a2c,44,8,0.7138975719500388
MA-A2C,ma_a2c,44,9,0.7061492552552161
MA-A2C,ma_a2c,44,10,0.6604990713135043
MA-A2C,ma_a2c,44,11,0.6913511319012178
MA-A2C,ma_a2c,44,12,0.6451552762474504
MA-A2C,ma_a2c,44,13,0.6633170491466186
MA-A2C,ma_a2c,44,14,0.6985450829433273
MA-A2C,ma_a2c,44,15,0.6581053511914411
MA-A2C,ma_a2c,44,16,0.6546950807206761
MA-A2C,ma_a2c,44,17,0.6831259115145774
MA-A2C,ma_a2c,44,18,0.7076212599593973
MA-A2C,ma_a2c,44,19,0.6509491871699026
MA-A2C,ma_a2c,44,20,0.6956234677572494
MA-A2C,ma_a2c,44,21,0.7155559026985476
MA-A2C,ma_a2c,44,22,0.7295573154758176
MA-A2C,ma_a2c,44,23,0.6821435063008028
MA-A2C,ma_a2c,44,24,0.6731781630475223
MA-A2C,ma_a2c,44,25,0.6838939537153286
MA-A2C,ma_a2c,44,26,0.6989904479119532
MA-A2C,ma_a2c,44,27,0.705178590002429
MA-A2C,ma_a2c,44,28,0.6603499406212359
MA-A2C,ma_a2c,44,29,0.6759226842215746
MA-A2C,ma_a2c,44,30,0.7570471346158035
MA-A2C,ma_a2c,44,31,0.6957953501013622
MA-A2C,ma_a2c,44,32,0.6837481498783625
MA-A2C,ma_a2c,44,33,0.6779776866689288
MA-A2C,ma_a2c,44,34,0.7282420813746091
MA-A2C,ma_a2c,44,35,0.6720962736748902
MA-A2C,ma_a2c,44,36,0.6915896220337381
MA-A2C,ma_a2c,44,37,0.7224605466440883
MA-A2C,ma_a2c,44,38,0.7207223563124038
MA-A2C,ma_a2c,44,39,0.719212711176756
MA-A2C,ma_a2c,44,40,0.6815748910609618
MA-A2C,ma_a2c,44,41,0.6937925420283202
MA-A2C,ma_a2c,44,42,0.6952567099737398
MA-A2C,ma_a2c,44,43,0.7231820869032753
MA-A2C,ma_a2c,44,44,0.6989575681107987
MA-A2C,ma_a2c,44,45,0.6739850351102431
MA-A2C,ma_a2c,44,46,0.657267655622752
MA-A2C,ma_a2c,44,47,0.711129024154486
MA-A2C,ma_a2c,44,48,0.7308700998794602
MA-A2C,ma_a2c,44,49,0.7090354597281527
MA-A2C,ma_a2c,44,50,0.6575041314711119
MA-A2C,ma_a2c,44,51,0.6712575675242443
MA-A2C,ma_a2c,44,52,0.6714654943973795
MA-A2C,ma_a2c,44,53,0.7033260479622555
MA-A2C,ma_a2c,44,54,0.6838522275982505
MA-A2C,ma_a2c,44,55,0.7077411798481889
MA-A2C,ma_a2c,44,56,0.7040791330200042
MA-A2C,ma_a2c,44,57,0.6833375360197558
MA-A2C,ma_a2c,44,58,0.6711148918394826
MA-A2C,ma_a2c,44,59,0.6961728356029564
MA-A2C,ma_a2c,44,60,0.736866380741124
MA-A2C,ma_a2c,44,61,0.6521370184108897
MA-A2C,ma_a2c,44,62,0.7021294507061996
MA-A2C,ma_a2c,44,63,0.6774922483862071
MA-A2C,ma_a2c,44,64,0.6674280148270376
MA-A2C,ma_a2c,44,65,0.6896183184302486
MA-A2C,ma_a2c,44,66,0.7084804401024598
MA-A2C,ma_a2c,44,67,0.6764937447839593
MA-A2C,ma_a2c,44,68,0.6862542797915233
MA-A2C,ma_a2c,44,69,0.6905001152484788
MA-A2C,ma_a2c,44,70,0.6599291737077473
MA-A2C,ma_a2c,44,71,0.6894963812529195
MA-A2C,ma_a2c,44,72,0.6911985356631399
MA-A2C,ma_a2c,44,73,0.697507226890539
MA-A2C,ma_a2c,44,74,0.7063771846792299
MA-A2C,ma_a2c,44,75,0.7153044690320446
MA-A2C,ma_a2c,44,76,0.6886665830065188
MA-A2C,ma_a2c,44,77,0.7047834573480561
MA-A2C,ma_a2c,44,78,0.7088624654808643
MA-A2C,ma_a2c,44,79,0.7083002348371106
Ours,ours,42,0,0.7587020089411265
Ours,ours,42,1,0.7410554955863439
Ours,ours,42,2,0.7641477446966974
Ours,ours,42,3,0.7373136075306524
Ours,ours,42,4,0.7345049982233287
Ours,ours,42,5,0.7152421655122824
Ours,ours,42,6,0.7445711263517211
Ours,ours,42,7,0.7752624703945487
Ours,ours,42,8,0.7779451413946042
Ours,ours,42,9,0.7729388154622006
Ours,ours,42,10,0.7268617361756603
Ours,ours,42,11,0.7588756286968276
Ours,ours,42,12,0.7125035259398801
Ours,ours,42,13,0.7331162764895491
Ours,ours,42,14,0.7675226106526989
Ours,ours,42,15,0.7252743964186213
Ours,ours,42,16,0.7198517778978409
Ours,ours,42,17,0.7540157870891805
Ours,ours,42,18,0.7722328989271044
Ours,ours,42,19,0.7164070194797155
Ours,ours,42,20,0.7610377333360939
Ours,ours,42,21,0.7805794082239668
Ours,ours,42,22,0.7966077198799315
Ours,ours,42,23,0.7485326353682726
Ours,ours,42,24,0.7405839399175009
Ours,ours,42,25,0.7497937046293619
Ours,ours,42,26,0.7677289239324698
Ours,ours,42,27,0.7696965186502444
Ours,ours,42,28,0.7289168956387028
Ours,ours,42,29,0.7432586685146764
Ours,ours,42,30,0.8241904447634473
Ours,ours,42,31,0.7622168808341264
Ours,ours,42,32,0.7495654478897864
Ours,ours,42,33,0.748381393709353
Ours,ours,42,34,0.7975042461451498
Ours,ours,42,35,0.7403416701005539
Ours,ours,42,36,0.7624712343104245
Ours,ours,42,37,0.787209239076826
Ours,ours,42,38,0.7871543508230132
Ours,ours,42,39,0.7887658777050478
Ours,ours,42,40,0.7515352332921511
Ours,ours,42,41,0.7654254743953885
Ours,ours,42,42,0.7609371975295255
Ours,ours,42,43,0.7897525199500187
Ours,ours,42,44,0.7663575721627612
Ours,ours,42,45,0.7401683036954219
Ours,ours,42,46,0.7212640597533109
Ours,ours,42,47,0.7785873984261364
Ours,ours,42,48,0.7951476625878732
Ours,ours,42,49,0.7755200955318972
Ours,ours,42,50,0.7240944837602684
Ours,ours,42,51,0.7364924356634085
Ours,ours,42,52,0.7393286763920409
Ours,ours,42,53,0.7696943169992891
Ours,ours,42,54,0.7513448263762514
Ours,ours,42,55,0.7738265026629457
Ours,ours,42,56,0.7708150351395486
Ours,ours,42,57,0.7535682918874942
Ours,ours,42,58,0.7365796539693493
Ours,ours,42,59,0.7646662765596939
Ours,ours,42,60,0.8042718781941482
Ours,ours,42,61,0.7185098955444068
Ours,ours,42,62,0.7669914350367046
Ours,ours,42,63,0.7473411729387456
Ours,ours,42,64,0.7391468352784186
Ours,ours,42,65,0.758883786133776
Ours,ours,42,66,0.776513577672054
Ours,ours,42,67,0.7413759142458575
Ours,ours,42,68,0.7547610325784331
Ours,ours,42,69,0.7588731727704421
Ours,ours,42,70,0.7274583145548096
Ours,ours,42,71,0.7545464779447286
Ours,ours,42,72,0.7565660752528152
Ours,ours,42,73,0.7654844411520274
Ours,ours,42,74,0.7767553979119002
Ours,ours,42,75,0.7797816871033448
Ours,ours,42,76,0.7528760923666584
Ours,ours,42,77,0.7714218323218794
Ours,ours,42,78,0.7749487388466386
Ours,ours,42,79,0.7743159378589547
Ours,ours,43,0,0.7740138187617934
Ours,ours,43,1,0.7546996107828845
Ours,ours,43,2,0.7778608008145054
Ours,ours,43,3,0.75243046065862
Ours,ours,43,4,0.7503753753024236
Ours,ours,43,5,0.7311991148238689
Ours,ours,43,6,0.760473980504586
Ours,ours,43,7,0.7887753509195077
Ours,ours,43,8,0.7904166099558729
Ours,ours,43,9,0.7865042686132866
Ours,ours,43,10,0.7421974794333047
Ours,ours,43,11,0.7730080824683606
Ours,ours,43,12,0.7266558676283393
Ours,ours,43,13,0.7477246498230494
Ours,ours,43,14,0.7816193951363536
Ours,ours,43,15,0.740135975841603
Ours,ours,43,16,0.7348762701109735
Ours,ours,43,17,0.7673304411799227
Ours,ours,43,18,0.786501974804897
Ours,ours,43,19,0.7304235032879133
Ours,ours,43,20,0.7760973776393522
Ours,ours,43,21,0.7946455972637174
Ours,ours,43,22,0.8103116328922175
Ours,ours,43,23,0.7618432017266772
Ours,ours,43,24,0.7544462948620432
Ours,ours,43,25,0.7635647746125451
Ours,ours,43,26,0.7822731305548243
Ours,ours,43,27,0.7842503778081827
Ours,ours,43,28,0.7429405910451793
Ours,ours,43,29,0.7566555596245387
Ours,ours,43,30,0.8375572330466545
Ours,ours,43,31,0.7763998106063235
Ours,ours,43,32,0.7634624558348483
Ours,ours,43,33,0.7615610287111022
Ours,ours,43,34,0.8111885398214453
Ours,ours,43,35,0.7540376621657435
Ours,ours,43,36,0.7765087700293141
Ours,ours,43,37,0.8009473020306696
Ours,ours,43,38,0.8021264819020991
Ours,ours,43,39,0.8031886037154997
Ours,ours,43,40,0.7653252785582223
Ours,ours,43,41,0.7771949698397183
Ours,ours,43,42,0.7763454960201064
Ours,ours,43,43,0.8031722184333857
Ours,ours,43,44,0.7804441069393452
Ours,ours,43,45,0.7540838119229873
Ours,ours,43,46,0.7352350281294913
Ours,ours,43,47,0.7922093653557816
Ours,ours,43,48,0.809349238497087
Ours,ours,43,49,0.7888088024475862
Ours,ours,43,50,0.7386437927634165
Ours,ours,43,51,0.7485190544930633
Ours,ours,43,52,0.754282081419215
Ours,ours,43,53,0.7830957460034726
Ours,ours,43,54,0.7666919796867828
Ours,ours,43,55,0.7875974375114263
Ours,ours,43,56,0.7847373549515116
Ours,ours,43,57,0.7664219843636049
Ours,ours,43,58,0.7503014988040536
Ours,ours,43,59,0.7786974675631949
Ours,ours,43,60,0.8173073263358482
Ours,ours,43,61,0.7338232522344768
Ours,ours,43,62,0.7813467312904512
Ours,ours,43,63,0.7605515137192492
Ours,ours,43,64,0.7532935920208709
Ours,ours,43,65,0.7714346781687927
Ours,ours,43,66,0.7904963840005783
Ours,ours,43,67,0.7536120031976196
Ours,ours,43,68,0.7684948529195009
Ours,ours,43,69,0.773659185490729
Ours,ours,43,70,0.7413336694065096
Ours,ours,43,71,0.7686405902572678
Ours,ours,43,72,0.7703918432534868
Ours,ours,43,73,0.7806134395586034
Ours,ours,43,74,0.7912196142201565
Ours,ours,43,75,0.7936569132468924
Ours,ours,43,76,0.7668411741649441
Ours,ours,43,77,0.7855276065259967
Ours,ours,43,78,0.7895651892826877
Ours,ours,43,79,0.7879767109288808
Ours,ours,44,0,0.7697298336172254
Ours,ours,44,1,0.7503489330126855
Ours,ours,44,2,0.7738731884333228
Ours,ours,44,3,0.7496982283410542
Ours,ours,44,4,0.7466164537295888
Ours,ours,44,5,0.727695614638312
Ours,ours,44,6,0.758356186654675
Ours,ours,44,7,0.7843496280499312
Ours,ours,44,8,0.7859452682393583
Ours,ours,44,9,0.7819626049367273
Ours,ours,44,10,0.7394917378505264
Ours,ours,44,11,0.7693729481897359
Ours,ours,44,12,0.7233444790234985
Ours,ours,44,13,0.7447120856643238
Ours,ours,44,14,0.7779612560462832
Ours,ours,44,15,0.7372455318366208
Ours,ours,44,16,0.7316559602714678
Ours,ours,44,17,0.7638929834749254
Ours,ours,44,18,0.7832830495270596
Ours,ours,44,19,0.7271056873802217
Ours,ours,44,20,0.7735117801782617
Ours,ours,44,21,0.7913202778549135
Ours,ours,44,22,0.8069631405798715
Ours,ours,44,23,0.758551771546068
Ours,ours,44,24,0.7501741920917873
Ours,ours,44,25,0.7598344846740117
Ours,ours,44,26,0.779061558825846
Ours,ours,44,27,0.7809766888049449
Ours,ours,44,28,0.739094149863962
Ours,ours,44,29,0.7524845249372909
Ours,ours,44,30,0.8329073701610042
Ours,ours,44,31,0.7726118565213034
Ours,ours,44,32,0.7605785245143349
Ours,ours,44,33,0.7576003866597573
Ours,ours,44,34,0.8074913176605875
Ours,ours,44,35,0.7505711868925704
Ours,ours,44,36,0.7728827521895545
Ours,ours,44,37,0.7973928503830127
Ours,ours,44,38,0.799781316245062
Ours,ours,44,39,0.8001036301052796
Ours,ours,44,40,0.7620986008581964
Ours,ours,44,41,0.7731357863517028
Ours,ours,44,42,0.773850554754451
Ours,ours,44,43,0.7995648179775464
Ours,ours,44,44,0.7775877054271563
Ours,ours,44,45,0.7503717622108679
Ours,ours,44,46,0.7318068447558204
Ours,ours,44,47,0.7889814037795216
Ours,ours,44,48,0.8059429647811897
Ours,ours,44,49,0.784955099183697
Ours,ours,44,50,0.7359915017296712
Ours,ours,44,51,0.743794290814506
Ours,ours,44,52,0.7510426769659985
Ours,ours,44,53,0.7795561800044213
Ours,ours,44,54,0.7638260002226764
Ours,ours,44,55,0.7846183113863876
Ours,ours,44,56,0.7808613918561411
Ours,ours,44,57,0.7629613483285459
Ours,ours,44,58,0.7467018002296155
Ours,ours,44,59,0.7754000652132862
Ours,ours,44,60,0.8143783088469834
Ours,ours,44,61,0.7310619638608001
Ours,ours,44,62,0.7780159600139731
Ours,ours,44,63,0.7562886980727139
Ours,ours,44,64,0.7501894391356421
Ours,ours,44,65,0.767682927140743
Ours,ours,44,66,0.7874884994613313
Ours,ours,44,67,0.7484782410455633
Ours,ours,44,68,0.76469028773809
Ours,ours,44,69,0.7712669824100972
Ours,ours,44,70,0.7378792482567822
Ours,ours,44,71,0.7644390868455054
Ours,ours,44,72,0.7670617054133532
Ours,ours,44,73,0.7779898467928723
Ours,ours,44,74,0.7881758902788799
Ours,ours,44,75,0.7900663548891057
Ours,ours,44,76,0.7630516132450496
Ours,ours,44,77,0.7823504430039523
Ours,ours,44,78,0.7873101090333552
Ours,ours,44,79,0.7840578915258971
