num_bs,n_seeds,throughput_Mbps_mean,throughput_Mbps_sd,throughput_Mbps_sem,throughput_Mbps_ci95,mean_latency_ms_mean,mean_latency_ms_sd,mean_latency_ms_sem,mean_latency_ms_ci95,p95_latency_ms_mean,p95_latency_ms_sd,p95_latency_ms_sem,p95_latency_ms_ci95,deadline_satisfaction_pct_mean,deadline_satisfaction_pct_sd,deadline_satisfaction_pct_sem,deadline_satisfaction_pct_ci95,blocking_pct_mean,blocking_pct_sd,blocking_pct_sem,blocking_pct_ci95,avg_qoe_mean,avg_qoe_sd,avg_qoe_sem,avg_qoe_ci95,fairness_mean,fairness_sd,fairness_sem,fairness_ci95,energy_J_per_step_mean,energy_J_per_step_sd,energy_J_per_step_sem,energy_J_per_step_ci95,walltime_ms_per_step_mean,walltime_ms_per_step_sd,walltime_ms_per_step_sem,walltime_ms_per_step_ci95,mean_episode_return_mean,mean_episode_return_sd,mean_episode_return_sem,mean_episode_return_ci95,num_users,users_per_bs
4,3,197.12994218923745,0.49064252613161813,0.2832725945379677,1.218921974296875,145.01250578816004,12.485498152567509,7.208505719351427,31.01820011036919,447.27694963560793,14.528110488200884,8.387808501179407,36.09273998057499,51.98322916666667,3.1165842356941167,1.7993607474301425,7.742649296191903,0.0,0.0,0.0,0.0,0.765818718091134,0.007316107580949446,0.004223956681281425,0.01817568559955397,0.9698903319688469,0.0011202161198337628,0.000646757078336581,0.002782995708082308,483010.5711489273,29005.31038047777,16746.22375609749,72059.0008224875,15.900340537230173,0.16942208414029145,0.0978158858850647,0.42090175696343335,104.64188029348414,2.56370326828307,1.480154772065554,6.369105984198078,80,20.0
8,3,381.73918995482023,1.2072224099322006,0.6969901833461049,2.999148758938289,154.39514777885609,9.953304607968187,5.746543094736776,24.727374936652346,463.89784038714583,12.183853907654234,7.034351333351246,30.268813787410412,50.41463541666667,2.647255660594965,1.5283937682582636,6.576678384815308,0.42901041666666667,0.27825665481803097,0.16065155456299496,0.6912836392845673,0.755466532962468,0.0057329240253308385,0.0033099052292684325,0.014242522201542065,0.968243716700664,0.00043456008475186006,0.000250893381910553,0.0010795942223611097,953364.9451372843,40700.49035631738,23498.43906336961,101113.78328967943,109.16664729515712,0.44892902687185976,0.25918929451150496,1.1152915342830059,102.28348951241423,1.2928778612865006,0.7464433812430689,3.2119458694889254,160,20.0
